"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
3053,"FFIE","Faraday Future Intelligent Electric Inc","-","Consumer Cyclical","Auto Manufacturers","USA",3.03,,,,5.52,0.00,0.35,,24.12,0.20,,,,-67.45,,,,,,,,59.02%,0.55,-535.52,-26.00%,-63.27%,42.67,37.55,88.00%,12.00%,0.00%,2.99%,-80.44%,28.83%,0.66,10.82,-95.61%,-194.90%,-141.83%,0.67,0.48,0.44,0.51,-2732.67%,-51175.14%,-97190.93%,-0.14%,-0.28%,-0.14%,0.00%,0.00%,-0.14%,0.28%,-1.25%,-2.60%,-11.13%,-21.00%,-33.36%,-86.14%,-97.85%,-99.90%,-89.74%,1.48,0.02,20.42%,20.97%,-27.33%,-59.02%,-99.53%,-84.15%,-8.85%,-99.94%,-8.85%,-100.00%,-8.85%,34.22,11/13/2023 4:30:00 PM,9/2/2020,Yes,Yes,,-11.13%,0.00%,3.00,16479.51,1.69,15732904,5195,2400.00,0.08,0.08,0.08,0.07,0.07,-11.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054,"FFIN","First Financial Bankshares, Inc.","RUT","Financial","Banks - Regional","USA",4154.03,20.92,18.59,2.09,6.55,2.75,,15.40,10.57,,0.74,2.56%,51.01%,1.39,0.35,2.56%,8.28%,4.67%,10.00%,10.23%,9.76%,-21.56%,634.46,198.98,10.92%,-4.48%,141.79,136.90,96.55%,4.10%,0.22%,70.05%,-0.56%,6.68%,17.83,9.14,1.53%,14.39%,13.09%,0.14,,0.01,0.27,,38.11%,31.36%,0.14%,-0.07%,-0.23%,-0.26%,-0.21%,-0.19%,-0.31%,-0.68%,-0.48%,-3.64%,-8.00%,-3.32%,3.82%,20.30%,-4.15%,-3.96%,0.83,0.92,2.63%,2.69%,-6.52%,-6.91%,0.93%,-12.22%,-1.42%,-12.22%,27.41%,-47.09%,2451.82%,36.22,1/25/2024 4:30:00 PM,11/1/1993,Yes,Yes,1500,-2.12%,0.17%,3.00,512.56,0.54,156561,2016,32.60,29.68,29.73,30.01,29.05,29.10,-1.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055,"FFIU","UVA Unconstrained Medium-Term Fixed Income ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.87,4.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.28%,-0.28%,-1.86%,-3.38%,-4.21%,3.17%,-4.52%,-4.43%,0.26,0.11,0.01%,0.12%,-2.73%,-3.33%,-1.76%,-5.67%,-0.75%,-6.38%,4.97%,-25.19%,4.97%,29.48,,8/21/2017,No,Yes,,-0.28%,-0.70%,,1.82,0.05,47,2,,21.35,21.20,21.20,21.20,21.14,-0.98%,,,"Bonds - Broad Market","Bonds","US Bonds",,"US","Active",0.54%,121,41847000,21.46,-0.01,0.00,0.00,-2211000.00,-5.02,-2211000.00,-5.02,-22446695.50,-34.91,0.18,-3.13,0.16,,0.55,"U.S. fixed-income debt-securities bonds"
3056,"FFIV","F5 Inc","S&P 500","Technology","Software - Infrastructure","USA",10977.25,24.29,13.46,2.58,3.91,3.84,13.29,17.97,48.66,14.04,,,0.00%,7.69,2.87,7.86%,9.85%,-2.18%,9.40%,5.45%,-1.11%,93.48%,2805.39,460.93,12.74%,1.14%,59.21,58.38,98.60%,0.72%,-6.20%,92.57%,2.98%,2.92%,3.76,1.71,8.83%,16.94%,14.89%,1.27,1.22,0.08,0.10,78.09%,21.80%,16.43%,-0.01%,-0.13%,0.02%,0.07%,0.18%,0.06%,-0.04%,-0.73%,-0.59%,-1.27%,-2.63%,-2.28%,5.96%,20.42%,26.62%,4.29%,1.11,3.43,1.74%,1.57%,-1.76%,-0.85%,10.67%,-4.94%,4.04%,-6.43%,46.92%,-25.04%,9855.00%,44.40,4/29/2024 4:30:00 PM,6/4/1999,Yes,Yes,6524,-1.59%,0.89%,3.06,453.72,0.41,105756,3575,193.00,187.99,189.67,189.67,186.21,186.66,-0.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,"FFLC","Fidelity Fundamental Large Cap Core ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.19,0.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,-0.11%,-0.27%,-0.09%,-0.17%,-0.38%,-0.67%,-0.54%,-1.27%,-1.83%,0.29%,12.68%,24.12%,31.67%,12.96%,0.92,0.50,1.20%,0.92%,-1.18%,1.67%,14.70%,-2.71%,9.80%,-2.71%,35.26%,-2.71%,114.66%,48.30,,6/4/2020,No,Yes,,-1.09%,0.90%,,56.67,1.55,49381,148,,40.96,41.33,41.41,40.92,40.88,-0.20%,,,"US Equities - Broad Market & Size","Equities (Stocks)","US Equities",,"US","Active",0.38%,105,252758282,40.93,-0.00,10251040.22,4.23,18240337.60,7.78,18240337.60,7.78,18240337.60,7.78,34.30,14.73,,,,
3058,"FFLG","Fidelity Fundamental Large Cap Growth ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-0.00%,-0.00%,-0.00%,-0.07%,-0.07%,-0.23%,-0.65%,-0.42%,-1.37%,-1.42%,-0.21%,13.24%,28.26%,46.47%,13.66%,1.23,0.33,1.77%,1.33%,-1.20%,1.02%,16.93%,-2.66%,9.97%,-2.66%,52.80%,-4.94%,76.29%,48.10,,2/4/2021,No,Yes,,-1.33%,0.64%,,67.97,0.81,31003,142,,21.71,21.85,21.86,21.56,21.56,-0.70%,,,"US Equities - US Style","Equities (Stocks)","US Equities",,"North America","Active",0.38%,96,288816021,21.67,-0.01,5997386.95,2.12,22914774.70,8.62,22914774.70,8.62,61773515.99,27.21,50.04,3.46,,,2.54,
3059,"FFLS","The Future Fund Long/Short ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,2.27%,11.77%,11.66%,,10.92%,,0.13,0.00%,0.02%,0.29%,3.88%,11.68%,-0.89%,11.83%,-0.89%,22.78%,-0.89%,22.78%,59.14,,6/21/2023,No,Yes,,0.00%,0.00%,,0.86,0.00,0,0,,22.49,22.49,22.49,22.49,22.49,0.00%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Active",1.75%,54,2249000,22.49,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,1577200.00,234.77,,,,,16.20,"U.S. equity mid-large-cap long-short"
3060,"FFLV","Fidelity Fundamental Large Cap Value ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.04,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.29%,0.29%,0.29%,-0.34%,0.04%,-1.07%,-3.11%,-0.78%,,,,1.50%,,0.20,0.69%,0.57%,-2.39%,-1.36%,-1.36%,-6.72%,1.54%,-6.72%,1.54%,-6.72%,1.54%,40.40,,2/26/2024,No,No,,-1.07%,1.38%,,2.94,1.91,3165,26,,20.36,20.64,20.62,20.41,20.42,0.30%,,,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Active",0.38%,118,1016140,20.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,11.64,
3061,"FFND","The Future Fund Active ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.09%,-0.09%,-0.09%,-0.09%,-0.09%,-0.09%,-1.41%,0.57%,10.45%,19.68%,33.07%,9.11%,1.35,0.23,0.52%,0.58%,-1.52%,1.29%,11.77%,-3.23%,11.14%,-3.23%,39.00%,-19.22%,56.13%,47.23,,8/24/2021,No,Yes,,-0.09%,0.56%,,2.59,0.53,778,2,,22.19,22.32,22.32,22.32,22.30,0.47%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Demographic & Lifestyle Trends","US","Active",1.00%,36,11120000,22.24,0.00,-459000.00,-3.96,1106200.00,11.05,1106200.00,11.05,268800.00,2.48,34.55,,,,-5.11,"U.S. equity technology social next-gen innovation"
3062,"FFNW","First Financial Northwest Inc","-","Financial","Banks - Regional","USA",187.34,29.75,35.63,4.25,2.32,1.16,,51.19,17.61,,0.51,2.51%,75.70%,0.69,0.09,-40.58%,39.84%,-13.60%,7.00%,7.32%,15.82%,-63.06%,80.81,6.29,-5.45%,-2.98%,9.18,7.07,77.02%,22.92%,0.00%,40.84%,2.94%,1.13%,2.86,0.08,0.42%,3.91%,3.84%,0.05,,0.01,0.79,,9.72%,7.78%,-0.17%,-0.17%,0.00%,0.00%,0.00%,-0.22%,-0.10%,-0.12%,0.20%,-0.58%,-0.24%,1.54%,-1.04%,65.16%,73.14%,51.56%,0.55,0.25,0.91%,1.44%,-0.44%,-1.11%,37.58%,-2.71%,1.64%,-7.86%,110.62%,-7.86%,536.45%,48.47,1/25/2024 8:30:00 AM,10/10/2007,No,Yes,142,-0.58%,0.83%,1.67,28.00,0.51,7992,119,20.50,20.38,20.55,20.49,20.35,20.43,0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063,"FFOG","Franklin Focused Growth ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.09%,0.09%,0.09%,-0.73%,-0.58%,-1.46%,-1.51%,-0.47%,14.16%,,,15.80%,,0.49,1.00%,1.11%,-1.21%,0.73%,9.51%,-3.14%,9.25%,-3.14%,30.95%,-3.14%,30.95%,47.92,,11/6/2023,No,Yes,,-1.46%,0.93%,,9.94,0.76,4235,22,,33.67,33.98,33.95,33.45,33.49,-0.54%,,,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Active",0.55%,34,72359762,33.68,-0.01,6759000.00,10.30,5099602.44,7.58,6496602.44,9.86,5060474.71,7.52,,,,,86.23,"U.S. equity multi-factor growth quality"
3064,"FFSM","Fidelity Fundamental Small-Mid Cap ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.13,0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.36%,-0.14%,-1.15%,-3.45%,-0.40%,7.45%,20.18%,19.47%,5.29%,1.06,0.30,0.97%,0.98%,-2.86%,-0.29%,9.87%,-5.18%,6.96%,-5.18%,27.11%,-5.18%,37.27%,40.09,,2/4/2021,No,Yes,,-1.15%,0.84%,,18.37,0.38,3913,35,,24.98,25.19,25.09,24.94,24.90,-0.32%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Active",0.43%,142,57380924,24.95,-0.00,6421185.90,12.60,10710809.45,22.95,11857837.60,26.05,22900539.15,66.42,21.48,4.13,,,7.06,
3065,"FFTY","Innovator IBD 50 ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.16,0.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,-0.04%,-0.04%,0.00%,-0.26%,-0.68%,-0.47%,-1.76%,-3.51%,-2.97%,7.92%,15.39%,11.76%,7.35%,1.15,0.59,2.11%,1.90%,-4.19%,-3.24%,6.90%,-7.72%,4.72%,-7.72%,27.30%,-50.22%,44.37%,40.16,,4/9/2015,Yes,Yes,,-1.80%,1.10%,,88.13,0.65,32365,173,,26.35,26.64,26.63,26.16,26.16,-0.72%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Passive",0.80%,51,88298630,26.36,-0.01,-4064345.00,-4.40,-4130740.00,-4.47,-5290695.00,-5.65,997775.00,1.14,15.05,-15.69,-4.40,,1.00,"U.S. equity growth"
3066,"FFWM","First Foundation Inc","RUT","Financial","Banks - Regional","USA",376.70,,6.46,,0.60,0.41,,7.18,16.39,,0.04,0.60%,,-3.53,0.01,-8.98%,254.52%,,7.00%,21.76%,18.22%,-85.33%,623.04,-199.06,92.31%,-10.30%,56.47,51.45,91.11%,8.88%,-1.08%,73.38%,-0.57%,9.03%,7.80,4.64,-1.51%,-19.33%,-9.85%,0.29,,1.18,1.74,,2.77%,-31.95%,0.01%,-0.44%,-0.84%,-0.68%,-0.73%,-0.44%,-1.25%,-1.90%,-1.39%,-3.18%,-9.12%,-8.87%,-30.08%,12.49%,0.46%,-31.09%,1.24,0.37,4.16%,5.31%,-6.88%,-13.10%,-6.21%,-32.34%,1.84%,-41.84%,80.78%,-77.32%,80.78%,37.01,4/25/2024 8:30:00 AM,11/3/2014,Yes,Yes,567,-1.32%,-2.03%,2.20,595.19,0.17,57417,777,9.60,6.90,6.76,6.99,6.70,6.67,-3.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,"FG","F&G Annuities & Life Inc","RUT","Financial","Insurance - Life","USA",4529.66,,6.72,,1.00,1.46,,0.74,24.56,,0.82,2.29%,,-0.48,1.00,63.43%,21.80%,,-1.63%,25.30%,151.32%,-201.41%,4537.00,-58.00,-43.13%,94.88%,126.33,123.98,98.14%,1.82%,0.00%,95.95%,,0.40%,4.41,0.50,-0.10%,-2.36%,-1.40%,0.09,,0.33,0.57,,2.18%,-1.28%,-0.22%,-0.66%,-0.72%,-0.66%,-0.65%,-0.91%,-0.97%,-1.86%,-0.99%,-3.21%,-11.91%,-2.18%,-14.96%,25.99%,95.05%,-22.02%,1.54,1.48,4.27%,3.72%,-9.18%,-11.24%,1.41%,-24.08%,0.39%,-26.36%,143.02%,-26.36%,297.23%,32.89,2/21/2024 4:30:00 PM,11/22/2022,Yes,Yes,1165,-2.80%,0.53%,3.00,113.45,0.30,18957,384,43.33,36.71,36.90,37.16,36.06,35.87,-2.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068,"FGB","First Trust Specialty Finance and Financial Opportunities Fund","-","Financial","Closed-End Fund - Equity","USA",51.29,,,,,,,,,,0.33,9.24%,,-0.17,,,,,,,,,,,,,14.37,11.48,79.88%,,,21.44%,,0.12%,0.23,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.56%,-0.57%,-0.56%,0.00%,-2.19%,-1.11%,-1.11%,12.62%,17.82%,-0.28%,1.83,0.06,1.46%,1.41%,-2.34%,-1.44%,4.36%,-5.68%,5.25%,-5.68%,25.26%,-82.77%,183.33%,39.74,,5/25/2007,No,Yes,,-0.56%,0.28%,,58.87,0.63,20840,29,,3.58,3.59,3.61,3.57,3.57,-0.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069,"FGBI","First Guaranty Bancshares Inc","-","Financial","Banks - Regional","USA",127.05,16.22,11.01,,0.66,0.59,,18.52,17.36,,0.64,6.29%,103.71%,0.63,0.10,7.26%,39.10%,-14.28%,,18.79%,29.96%,-85.31%,193.43,6.89,-29.41%,-4.92%,12.48,6.29,50.40%,49.57%,0.00%,6.34%,-6.58%,0.35%,3.29,0.02,0.28%,3.80%,1.52%,0.12,,0.82,1.10,,6.46%,3.56%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.89%,2.31%,0.89%,2.21%,-4.41%,-12.24%,-4.32%,-29.16%,-8.45%,0.43,0.43,3.94%,3.69%,-0.10%,-6.54%,-8.57%,-21.78%,4.30%,-33.85%,10.17%,-65.67%,59.95%,45.91,2/5/2024 4:30:00 PM,1/5/2004,No,Yes,503,2.00%,-1.09%,4.00,6.75,0.26,987,18,11.00,10.09,9.98,10.18,9.59,10.18,0.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,"FGD","First Trust Dow Jones Global Select Dividend Index Fund","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.34,6.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07%,-0.07%,-0.07%,-0.03%,-0.07%,-0.07%,-0.07%,-0.36%,-0.10%,-1.06%,-3.58%,-2.07%,-0.84%,6.79%,-4.09%,-1.42%,0.96,0.22,0.86%,0.78%,-2.58%,-1.57%,1.57%,-4.19%,2.16%,-4.55%,11.00%,-35.76%,139.57%,35.43,,11/27/2007,Yes,Yes,,-1.06%,1.00%,,174.18,0.21,20523,100,,21.96,22.18,22.18,21.94,21.94,-0.07%,,,"Global or ExUS Equities - Dividend & Fundamental","Equities (Stocks)","Global Equities",,,"Passive",0.56%,110,530923044,22.03,-0.00,-5652000.00,-1.05,-97487506.60,-15.51,-106383506.60,-16.69,-136699006.60,-20.48,3.47,0.82,4.57,3.03,3.32,"Developed equity dividend"
3071,"FGDL","Franklin Responsibly Sourced Gold ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.36%,0.36%,0.16%,0.22%,0.82%,8.97%,15.13%,26.05%,15.66%,14.21%,0.20,0.34,1.38%,0.80%,4.94%,10.21%,17.44%,-2.84%,18.37%,-2.84%,29.71%,-2.84%,46.55%,73.34,,6/30/2022,No,Yes,,0.22%,0.35%,,4.08,0.62,1417,7,,31.30,31.41,31.41,31.41,31.48,0.57%,,,"Commodities & Metals - Gold / Metals","Commodities & Metals","Global Commodities & Metals","Corporate Governance",,"Passive",0.15%,,70554000,32.07,-0.02,3116000.00,4.62,3116000.00,4.62,3116000.00,4.62,-44005330.00,-38.41,16.21,,,,15.52,"commodity physical gold responsible"
3072,"FGEN","FibroGen Inc","RUT","Healthcare","Biotechnology","USA",132.85,,,,0.90,,0.56,,-2.07,2.39,,,,-2.93,-0.41,55.68%,66.87%,-23.23%,,-2.51%,-21.03%,18.88%,147.75,-284.23,-34.12%,-30.24%,98.77,91.83,92.97%,7.02%,0.73%,71.23%,2.89%,5.65%,1.82,5.19,-55.00%,-42790.17%,,1.52,1.33,,,87.24%,-182.20%,-192.37%,0.00%,-0.74%,-0.74%,-0.74%,0.75%,0.75%,-1.20%,-1.10%,-0.74%,5.86%,-17.48%,-35.65%,78.71%,116.90%,-93.17%,51.75%,0.82,0.26,9.48%,15.90%,-33.43%,-33.49%,1.01%,-54.10%,13.97%,-93.56%,303.54%,-98.04%,303.54%,34.93,2/26/2024 4:30:00 PM,11/14/2014,Yes,Yes,486,3.46%,0.00%,4.00,2849.45,0.38,617523,2038,1.50,1.30,1.30,1.37,1.24,1.35,3.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,"FGF","Fundamental Global Inc.","-","Financial","Insurance - Diversified","USA",41.14,6.64,,,2.16,0.74,,,1.97,,,,,0.22,,,,,,,69.79%,-52.15%,19.07,2.40,,,28.37,25.49,89.85%,10.16%,0.00%,29.54%,0.19%,0.03%,0.71,0.01,9.79%,10.42%,5.63%,,,0.00,0.00,,-8.09%,12.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.95%,2.84%,3.57%,4.32%,2.84%,2.84%,-44.44%,-9.37%,0.47,0.08,3.31%,6.44%,3.00%,5.60%,2.49%,-5.84%,19.83%,-43.80%,45.00%,-85.77%,45.00%,56.08,3/14/2024 4:30:00 PM,4/1/2014,Yes,Yes,,2.84%,-2.76%,1.00,10.86,0.42,2549,23,7.00,1.45,1.41,1.47,1.40,1.45,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,"FGI","FGI Industries Ltd","-","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",12.13,17.21,5.08,,0.10,0.50,1.56,22.05,2.53,0.81,,,0.00%,0.07,-0.03,64.29%,117.39%,-18.02%,,0.77%,-2.62%,-26.61%,117.24,0.73,-28.00%,1.81%,9.55,2.62,27.43%,72.57%,0.00%,10.07%,-2.38%,0.62%,1.87,0.02,1.16%,3.13%,1.94%,1.64,1.29,0.57,0.92,27.19%,1.97%,0.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.31%,-1.55%,-8.30%,-2.31%,-16.60%,-10.56%,-25.30%,-10.56%,-36.18%,-22.56%,1.36,0.11,7.78%,6.46%,-12.15%,-17.15%,-19.65%,-31.35%,0.48%,-41.74%,0.79%,-79.68%,0.79%,36.06,3/20/2024 4:30:00 PM,1/25/2022,No,Yes,287,-2.31%,-1.52%,1.00,8.76,0.69,3404,29,2.75,1.32,1.30,1.33,1.27,1.27,-3.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,"FGM","First Trust Germany AlphaDEX Fund","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.10,2.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.52%,0.22%,4.32%,12.75%,6.28%,1.77%,1.16,0.39,0.04%,0.19%,-0.67%,1.71%,4.62%,-3.06%,6.28%,-3.06%,19.47%,-34.92%,62.35%,49.66,,2/17/2012,Yes,Yes,,0.00%,1.36%,,1.62,0.17,156,3,,39.05,39.58,39.58,39.58,39.58,1.36%,,,"Global or ExUS Equities - Country Specific","Equities (Stocks)","Global Ex. US Equities",,"Germany","Passive",0.80%,42,9757578,39.03,0.01,-4013000.00,-29.14,-5879500.00,-37.60,-5879500.00,-37.60,-5641500.00,-36.64,4.46,-7.93,1.13,1.55,4.38,"Germany equity"
3076,"FHB","First Hawaiian INC","-","Financial","Banks - Regional","USA",2662.15,11.36,11.84,14.20,2.35,1.07,,11.18,19.48,,1.05,5.05%,56.61%,1.84,0.42,-7.52%,3.50%,-0.97%,0.80%,7.08%,21.65%,-40.38%,1132.13,234.98,-15.64%,4.50%,127.62,126.92,99.45%,0.55%,-0.62%,99.39%,-1.01%,2.34%,4.46,2.97,0.95%,9.88%,9.24%,0.12,,0.02,0.23,,27.31%,20.76%,0.00%,-0.24%,-0.29%,-0.19%,-0.24%,-0.19%,-0.19%,-0.55%,-0.32%,-1.09%,-3.92%,-0.33%,-3.29%,15.38%,1.76%,-8.75%,1.00,0.49,1.77%,2.07%,-2.43%,-1.89%,3.70%,-5.99%,2.41%,-10.16%,38.33%,-41.19%,53.89%,43.09,4/26/2024 8:30:00 AM,8/4/2016,Yes,Yes,2000,-1.28%,0.67%,3.62,665.52,0.29,109895,1783,23.00,20.99,21.13,21.31,20.85,20.86,-0.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,"FHEQ","Fidelity Hedged Equity ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.24%,-0.16%,-0.07%,-0.34%,,,,,,-0.84%,,0.18,,,-0.35%,-0.35%,-0.35%,-0.84%,0.14%,-0.84%,0.14%,-0.84%,0.14%,,,4/11/2024,No,No,,-0.34%,0.49%,,103.47,0.07,4063,18,,24.72,24.83,24.81,24.75,24.75,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,"FHI","Federated Hermes Inc","-","Financial","Asset Management","USA",2975.26,10.35,8.55,0.92,1.85,2.65,5.27,9.79,13.30,6.68,1.21,3.42%,32.66%,3.40,0.88,10.50%,9.65%,9.33%,11.29%,7.62%,4.69%,51.27%,1609.33,285.09,14.26%,-1.38%,84.84,80.83,95.27%,4.28%,-4.22%,77.29%,-3.04%,2.69%,2.84,2.18,13.40%,26.23%,18.16%,,,0.39,0.41,75.27%,24.90%,17.71%,0.03%,-0.01%,-0.03%,-0.03%,0.00%,-0.14%,-0.31%,-0.90%,-0.88%,-0.04%,-4.24%,-0.67%,4.64%,7.15%,-18.18%,4.05%,1.12,0.66,1.89%,1.77%,-2.10%,-1.24%,3.08%,-5.04%,2.19%,-22.65%,16.54%,-22.65%,536.85%,42.57,4/25/2024 4:30:00 PM,5/14/1998,Yes,Yes,2025,-1.81%,0.42%,2.20,766.34,0.39,167795,2283,40.12,35.73,35.88,35.95,35.23,35.23,-1.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,"FHLC","Fidelity MSCI Health Care Index ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.91,1.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04%,-0.12%,-0.08%,-0.09%,-0.08%,-0.12%,-0.17%,-0.42%,-0.18%,-0.45%,-2.47%,-4.25%,-0.72%,8.83%,2.47%,1.79%,0.71,0.75,0.86%,0.85%,-3.37%,-3.73%,2.89%,-5.94%,0.60%,-5.94%,14.88%,-5.94%,173.46%,32.37,,10/24/2013,Yes,Yes,,-0.59%,0.87%,,155.26,0.79,69421,832,,65.67,66.24,66.41,65.88,65.85,0.27%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Healthcare","US","Passive",0.08%,373,2998428137,66.71,-0.01,-122309814.70,-3.92,-142722209.65,-4.54,-132759464.65,-4.24,-253816913.35,-7.80,5.15,4.72,9.52,10.87,11.19,"U.S. equity healthcare"
