"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
2720,"EQH","Equitable Holdings Inc","-","Financial","Insurance - Diversified","USA",11579.74,10.13,4.76,0.53,0.94,146.28,,,0.23,,0.92,2.69%,24.71%,3.38,1.39,32.27%,18.27%,1.25%,19.00%,-0.06%,14.45%,2.89%,12300.00,1222.00,11.08%,-38.18%,365.08,337.06,92.32%,0.43%,-17.75%,100.50%,-0.23%,1.75%,1.46,5.88,0.49%,60.46%,18.89%,5.16,,1.44,1.44,,7.85%,9.93%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.62%,-0.79%,1.39%,5.42%,21.61%,24.90%,4.36%,2.73%,1.41,0.74,2.16%,1.97%,2.79%,3.40%,19.16%,-1.75%,9.26%,-1.75%,56.28%,-7.86%,245.90%,59.12,2/6/2024 4:30:00 PM,5/10/2018,Yes,Yes,8200,-0.52%,-0.64%,1.69,4033.27,0.44,1768167,9482,39.20,34.61,34.39,34.60,34.19,34.21,-1.16%,34.21,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2721,"EQIX","Equinix Inc","S&P 500","Real Estate","REIT - Specialty","USA",80382.87,83.04,67.89,3.42,9.82,6.48,37.56,143.00,132.19,22.80,17.14,2.00%,140.55%,10.31,2.68,10.21%,10.99%,17.74%,24.30%,10.07%,12.81%,73.17%,8188.14,969.18,10.87%,-0.15%,94.48,93.55,99.02%,0.36%,-11.26%,98.21%,0.70%,1.45%,3.26,1.35,3.08%,8.08%,3.38%,,,1.30,1.40,53.74%,-4.27%,11.84%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.16%,-1.08%,0.05%,7.87%,9.63%,13.58%,17.74%,6.31%,0.59,18.86,2.53%,2.14%,2.91%,5.01%,10.75%,-2.90%,8.86%,-2.90%,29.41%,-3.28%,44738.08%,58.64,2/14/2024 4:30:00 PM,8/11/2000,Yes,Yes,13151,-0.84%,-1.31%,1.62,414.95,2.03,842113,17843,898.95,874.97,863.49,874.00,850.26,856.23,-2.14%,855.00,-0.14%,,,,,,,,,,,,,,,,,,,,,,,,,
2722,"EQL","ALPS Equal Sector Weight ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,2.15,1.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,-0.01%,-0.00%,-0.21%,-0.53%,-0.41%,0.60%,3.88%,8.07%,8.59%,9.92%,2.37%,0.97,0.93,0.82%,0.71%,1.53%,2.63%,7.59%,-0.47%,6.67%,-0.47%,19.61%,-0.47%,362.52%,60.60,,7/7/2009,Yes,Yes,,-0.30%,-0.15%,,16.87,0.28,4667,70,,112.64,112.47,112.72,112.13,112.13,-0.45%,112.13,-0.00%,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Sector Rotation / Combinations","US","Passive",0.26%,12,325173129,112.13,0.00,-22170532.50,-6.38,-14329945.00,-4.22,-27630127.50,-7.83,-41887587.50,-11.41,12.24,9.59,12.28,10.70,13.27,"U.S. equity ETFs"
2723,"EQLS","Simplify Market Neutral Equity Long/Short ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.89,7.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.06%,0.06%,0.06%,0.06%,0.02%,-0.04%,-1.97%,1.34%,-4.52%,-1.31%,,7.36%,,0.25,0.55%,0.56%,0.33%,1.42%,-1.67%,-3.82%,8.00%,-8.71%,8.00%,-8.71%,8.00%,52.72,,6/14/2023,No,Yes,,-0.54%,1.22%,,39.12,0.18,6936,28,,23.73,24.02,23.95,23.85,23.89,0.67%,,,"Global or ExUS Equities - Quant Strat","Equities (Stocks)","Global Equities",,,"Active",1.00%,1259,153975523,23.78,0.00,33226000.00,27.52,43304500.00,39.13,41742250.00,37.19,151354750.00,5775.19,,,,,4.64,"U.S. equity multi-factor long-short"
2724,"EQNR","Equinor ASA ADR","-","Energy","Oil & Gas Integrated","Norway",75481.51,6.52,7.87,1.12,0.71,1.54,1.94,5.34,16.52,13.11,2.60,10.22%,8.04%,3.91,0.81,-6.05%,0.52%,11.67%,5.80%,17.20%,-14.77%,-64.99%,106847.00,11886.00,-25.38%,3.53%,3132.85,2964.59,94.63%,0.00%,,2.16%,2.47%,0.36%,3.52,10.73,7.88%,23.20%,16.28%,1.71,1.60,0.51,0.66,35.53%,34.39%,11.12%,-0.08%,-0.08%,-0.08%,-0.08%,-0.08%,-0.05%,-0.05%,0.31%,0.82%,0.96%,-0.49%,-8.49%,-20.08%,-12.82%,-13.61%,-17.60%,0.87,0.68,2.11%,1.83%,-6.22%,-12.07%,-12.88%,-20.18%,4.17%,-23.56%,7.25%,-32.62%,431.58%,34.58,2/7/2024 8:30:00 AM,6/18/2001,Yes,Yes,21936,0.71%,0.44%,2.00,3044.98,2.54,7723127,14787,31.50,25.17,25.28,25.50,25.11,25.46,1.15%,25.67,0.82%,,,,,,,,,,,,,,,,,,,,,,,,,
2725,"EQR","Equity Residential Properties Trust","S&P 500","Real Estate","REIT - Residential","USA",22784.39,27.63,35.05,,7.98,2.06,449.04,18.97,29.13,0.13,2.71,4.51%,120.59%,2.17,0.35,-28.11%,8.28%,16.28%,-1.06%,2.19%,3.67%,89.88%,2854.07,832.35,90.65%,0.33%,379.29,372.50,98.21%,1.86%,-1.96%,94.70%,-0.46%,1.40%,2.24,5.21,4.15%,7.51%,4.66%,,,0.61,0.69,8.78%,6.92%,29.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.17%,-0.27%,-0.39%,1.99%,0.52%,7.35%,-5.85%,-9.85%,-1.85%,0.85,1.21,1.77%,1.89%,1.05%,-0.29%,-2.36%,-4.74%,4.71%,-13.56%,14.19%,-36.35%,469.21%,52.35,1/30/2024 4:30:00 PM,8/12/1993,Yes,Yes,2400,0.27%,-0.80%,2.50,2327.71,1.14,2659542,16238,65.32,60.35,59.87,60.43,59.50,60.03,-0.53%,60.03,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2726,"EQRR","ProShares Equities for Rising Rates ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.49,2.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.24%,-0.58%,-0.58%,-0.58%,2.83%,7.05%,10.54%,6.84%,-0.55%,3.21%,1.33,0.52,0.79%,0.59%,2.93%,4.04%,9.35%,-0.28%,9.80%,-0.85%,22.92%,-2.35%,174.93%,64.92,,7/25/2017,No,Yes,,-0.04%,0.02%,,2.36,0.92,2173,16,,55.55,55.56,55.77,55.48,55.53,-0.03%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Economic Environment Themed","US","Passive",0.35%,51,21663213,55.55,-0.00,-529924.00,-2.39,-6922785.00,-24.22,-529924.00,-2.39,-47451962.83,-68.66,2.39,11.21,8.04,,7.27,"U.S. equity financial large-cap rising-rates inflation"
2727,"EQS","Equus Total Return, Inc.","-","Financial","Asset Management","USA",20.28,1.85,,,337.95,0.43,,,3.49,,,,,0.81,,,,,,,,,0.06,,,,13.52,3.70,27.36%,72.63%,0.00%,1.84%,,0.50%,1.13,0.02,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.99%,-0.01%,0.00%,-3.85%,1.35%,2.74%,7.14%,-2.60%,-10.71%,3.44%,0.97,0.10,14.99%,5.22%,0.17%,0.25%,-0.36%,-23.07%,7.14%,-23.07%,13.64%,-91.37%,101.59%,49.32,,9/11/1992,No,Yes,,0.67%,-2.61%,,16.25,0.79,12846,53,,1.53,1.49,1.55,1.49,1.50,-1.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728,"EQT","EQT Corp","S&P 500","Energy","Oil & Gas E&P","USA",15282.92,8.20,6.77,0.37,3.01,0.99,188.72,13.18,35.18,0.18,0.64,1.84%,14.40%,4.23,0.89,-3.34%,131.72%,,22.00%,25.36%,-46.70%,-73.65%,5069.98,1735.23,1.52%,-2.39%,419.90,410.92,97.86%,6.60%,-40.76%,92.87%,1.45%,3.43%,2.55,14.09,7.03%,13.38%,8.53%,0.99,0.99,0.38,0.40,18.20%,11.88%,34.23%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.17%,0.00%,-0.69%,1.08%,-1.45%,-16.04%,-19.13%,13.32%,-10.24%,1.13,1.06,3.62%,2.62%,-0.75%,-5.54%,-11.57%,-12.99%,8.20%,-23.28%,23.47%,-42.81%,4495.40%,44.94,2/13/2024 4:30:00 PM,6/5/1950,Yes,Yes,881,0.58%,0.03%,1.77,5516.83,0.89,4934445,22500,44.58,34.49,34.50,35.06,34.04,34.70,0.61%,34.70,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2729,"EQTY","Kovitz Core Equity ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.05,0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,-0.09%,-0.08%,-0.08%,-0.08%,-0.08%,-0.55%,-0.24%,-0.53%,5.43%,11.60%,12.51%,17.47%,4.51%,1.08,0.19,0.63%,0.64%,1.80%,4.30%,11.21%,-0.95%,10.41%,-0.95%,30.69%,-0.95%,35.99%,61.45,,12/12/2022,Yes,Yes,,-0.10%,-0.39%,,53.78,1.59,85461,26,,20.88,20.80,20.91,20.78,20.78,-0.49%,,,"Global or ExUS Equities - Dividend & Fundamental","Equities (Stocks)","Global Equities",,,"Active",0.99%,44,1009836744,20.79,-0.00,4096750.00,0.41,16603500.00,1.67,10411000.00,1.04,49650299.88,5.17,17.77,,,,22.94,"U.S. equity convertible-securities small-mid-cap"
2730,"EQUL","IQ Engender Equality ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.33,1.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.96%,5.28%,18.64%,5.87%,15.96%,3.74%,0.97,0.19,0.31%,0.19%,2.33%,4.57%,10.58%,0.74%,13.78%,0.74%,25.61%,-3.65%,30.07%,63.49,,10/21/2021,No,No,,-0.01%,0.90%,,0.27,2.10,564,2,,24.65,24.87,24.91,24.87,24.87,0.89%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Corporate Governance","US","Passive",0.45%,77,6844571,24.89,-0.00,606461.50,9.72,606461.50,9.72,606461.50,9.72,599176.25,9.59,8.50,,,,1.30,"U.S. equity social leadership gender"
2731,"EQWL","Invesco Russell Top 200 Equal Weight ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.73,1.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.05%,-0.45%,0.30%,3.52%,10.17%,10.94%,12.11%,2.71%,0.99,0.75,0.86%,0.73%,0.96%,2.66%,9.52%,-0.60%,7.80%,-0.60%,21.99%,-0.60%,895.90%,59.48,,12/1/2006,Yes,Yes,,-0.34%,-0.15%,,45.53,0.63,28751,263,,90.38,90.24,90.48,89.91,89.93,-0.50%,90.00,0.08%,"US Equities - Broad Market & Size","Equities (Stocks)","US Equities",,"US","Passive",0.25%,102,532784514,90.30,-0.00,43720617.60,8.94,117770389.50,28.38,72548339.40,15.76,311423917.20,140.69,14.52,9.68,13.24,12.09,9.71,"U.S. equity SP100 equal-weight"
2732,"EQX","Equinox Gold Corp","-","Basic Materials","Gold","Canada",1439.71,33.05,19.06,,1.37,0.61,3.29,,7.59,1.40,,,,0.14,-0.02,100.95%,8328.43%,8.87%,,262.54%,16.16%,107.09%,1049.70,47.59,617.24%,-3.00%,307.37,285.64,92.93%,8.73%,0.00%,56.74%,,4.27%,6.01,12.20,1.19%,2.03%,1.42%,2.27,1.40,0.41,0.47,8.30%,2.32%,4.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.10%,-0.22%,-0.54%,6.73%,2.91%,-0.86%,3.60%,25.00%,-5.93%,1.14,0.16,3.38%,3.15%,4.03%,-1.36%,-3.29%,-14.66%,9.26%,-21.30%,36.09%,-84.66%,95.74%,54.61,11/1/2023 4:30:00 PM,9/19/2013,Yes,Yes,6561,0.22%,0.22%,2.00,2029.03,0.61,1247370,2480,6.32,4.58,4.59,4.65,4.52,4.60,0.44%,4.60,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
2733,"ERAS","Erasca Inc","RUT","Healthcare","Biotechnology","USA",303.69,,,,,0.89,1.02,,2.25,1.96,,,,-1.70,-0.21,54.41%,-14.35%,,,0.00%,,31.31%,0.00,-230.59,13.01%,,149.33,92.54,61.97%,38.75%,3.61%,37.28%,3.21%,11.04%,9.02,10.22,-53.26%,-65.48%,-58.84%,11.45,11.45,0.16,0.17,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.30%,9.24%,12.92%,-13.36%,-19.92%,-47.52%,-5.63%,0.94,0.12,6.59%,6.21%,15.95%,6.86%,-14.93%,-10.67%,22.56%,-48.33%,33.11%,-91.79%,33.11%,60.45,11/9/2023 4:30:00 PM,7/16/2021,Yes,Yes,129,11.67%,0.56%,1.29,1133.13,1.12,1270153,3679,6.83,1.79,1.80,2.02,1.80,2.01,12.29%,1.99,-1.01%,,,,,,,,,,,,,,,,,,,,,,,,,
2734,"ERC","Allspring Multi-Sector Income Fund","-","Financial","Closed-End Fund - Debt","USA",262.14,12.97,,,9.33,1.00,,,9.38,,0.79,8.42%,,0.72,,,,,,,14.90%,,28.10,,,,28.07,28.06,99.99%,,,29.83%,,0.04%,0.18,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.11%,0.00%,0.11%,-0.08%,0.00%,-0.11%,-1.99%,0.11%,3.20%,-0.53%,-6.79%,-1.06%,0.71,0.07,0.73%,0.65%,-0.94%,-0.70%,1.22%,-2.71%,2.41%,-6.69%,9.75%,-47.73%,48.82%,42.60,,6/25/2003,No,Yes,,-0.21%,-0.21%,,62.24,1.16,72403,187,,9.38,9.36,9.39,9.33,9.34,-0.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735,"ERET","iShares Environmentally Aware Real Estate ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.96,3.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.00%,0.48%,-0.08%,9.98%,0.50%,-3.13%,-4.44%,0.99,0.25,0.31%,0.36%,-0.01%,-1.65%,1.97%,-6.57%,3.14%,-6.57%,15.29%,-9.65%,15.29%,48.80,,11/18/2022,No,Yes,,0.36%,-0.72%,,1.05,0.12,122,9,,24.99,24.81,24.90,24.90,24.90,-0.36%,24.90,-0.20%,"Global or ExUS Equities - Industry Sector","Equities (Stocks)","Global Equities","Real Estate",,"Passive",0.30%,363,8937365,24.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.08,,,,4.51,"Global equity real-estate environmental"
2736,"ERF","Enerplus Corporation","-","Energy","Oil & Gas E&P","Canada",3354.25,5.32,7.84,0.13,1.89,2.79,72.60,9.07,5.85,0.22,0.23,1.41%,4.81%,3.07,0.55,-44.17%,-1.12%,37.92%,42.26%,45.35%,-30.40%,-53.99%,1774.63,670.08,6.36%,,217.28,195.11,89.80%,5.07%,0.00%,59.85%,2.84%,1.63%,1.80,3.19,32.27%,62.71%,47.69%,0.87,0.87,0.16,0.23,42.79%,38.40%,37.76%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.09%,-0.03%,0.09%,4.95%,18.00%,1.37%,-2.91%,-4.06%,6.39%,1.96,0.44,2.64%,2.85%,11.16%,10.05%,4.01%,-0.06%,21.25%,-9.78%,27.10%,-72.55%,1319.13%,68.56,2/22/2024 4:30:00 PM,11/17/2000,Yes,Yes,379,0.18%,0.00%,1.45,1771.28,0.73,1294529,3566,19.58,16.29,16.29,16.48,16.24,16.32,0.18%,16.34,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,
2737,"ERH","Allspring Utilities and High Income Fund","-","Financial","Closed-End Fund - Equity","USA",81.96,,,,15.29,0.66,,,13.31,,0.77,8.78%,,-1.42,,,,,,,12.20%,,5.36,,,,9.29,9.28,99.90%,0.04%,0.00%,16.02%,,0.03%,0.12,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,-0.23%,-0.28%,-0.34%,-0.68%,-0.45%,-0.11%,-0.56%,-0.34%,-11.53%,-19.26%,-4.23%,0.87,0.12,1.02%,1.16%,-0.63%,-3.09%,-6.72%,-8.41%,1.03%,-20.92%,10.66%,-69.79%,33.31%,42.32,,4/28/2004,No,Yes,,-0.11%,-0.11%,,26.71,1.28,34244,105,,8.84,8.83,8.92,8.80,8.82,-0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738,"ERIC","Telefonaktiebolaget L M Ericsson ADR","-","Technology","Communication Equipment","Sweden",16323.84,,9.83,,0.66,1.81,3.67,45.05,2.94,1.45,0.26,4.89%,30.02%,-0.73,0.03,155.88%,28.14%,-26.83%,1.50%,0.77%,-15.95%,-43.69%,24806.58,-2438.39,-8.31%,-7.39%,3068.39,3068.32,100.00%,0.00%,,8.72%,-6.94%,0.91%,1.86,27.80,-7.68%,-21.46%,-18.46%,1.20,0.92,0.35,0.55,39.64%,6.80%,-9.83%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.30%,0.19%,-0.28%,-3.10%,-13.36%,9.24%,8.79%,-8.43%,-15.56%,0.77,0.12,1.77%,1.83%,-4.12%,-8.84%,1.84%,-16.35%,2.31%,-16.35%,22.86%,-95.96%,656.62%,38.27,1/23/2024 8:30:00 AM,8/24/1981,Yes,Yes,99952,0.00%,-0.56%,2.64,14967.37,0.95,14224358,11788,6.09,5.35,5.32,5.36,5.28,5.32,-0.56%,5.33,0.19%,,,,,,,,,,,,,,,,,,,,,,,,,
2739,"ERIE","Erie Indemnity Co.","-","Financial","Insurance Brokers","USA",16756.35,47.31,36.53,4.73,5.34,10.40,97.03,61.52,34.61,3.71,4.76,1.32%,79.75%,7.60,2.13,49.39%,15.47%,8.69%,10.00%,4.37%,16.24%,55.41%,3137.75,400.62,21.84%,3.48%,46.19,25.15,54.45%,46.00%,-0.01%,36.54%,1.51%,2.87%,6.12,0.72,17.52%,26.99%,24.85%,,,0.00,0.00,14.67%,14.72%,12.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.80%,-0.40%,1.44%,4.99%,29.49%,26.91%,49.11%,7.43%,0.39,6.44,1.74%,1.91%,3.88%,7.41%,29.90%,0.57%,21.01%,0.57%,80.36%,0.57%,2233.34%,70.08,2/26/2024 4:30:00 PM,10/2/1995,Yes,Yes,6038,1.11%,0.11%,2.00,117.96,0.99,117020,3494,115.00,355.48,355.87,362.92,353.78,359.81,1.22%,359.81,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2740,"ERII","Energy Recovery Inc","RUT","Industrials","Pollution & Treatment Controls","USA",914.49,61.26,48.30,3.06,8.06,4.71,10.82,56.38,3.43,1.50,,,0.00%,0.26,0.38,-2.38%,-18.29%,4.80%,20.00%,15.43%,21.58%,99.52%,113.45,15.42,277.78%,18.26%,56.08,54.65,97.45%,3.30%,-16.91%,89.11%,4.58%,6.59%,8.74,3.60,7.30%,8.49%,7.49%,8.91,6.84,0.06,0.07,68.29%,11.49%,13.60%,0.00%,0.00%,0.00%,-0.06%,-0.03%,0.00%,-0.06%,0.12%,0.50%,0.68%,3.92%,-2.76%,-16.81%,-40.18%,-28.09%,-14.12%,1.29,0.60,2.44%,3.63%,2.49%,-6.17%,-27.38%,-17.70%,13.07%,-47.40%,15.24%,-47.40%,729.74%,49.72,2/21/2024 4:30:00 PM,7/2/2008,Yes,Yes,246,0.19%,-0.49%,1.75,411.61,0.82,335901,3072,22.25,16.23,16.15,16.20,15.97,16.18,-0.31%,16.18,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2741,"ERJ","Embraer S.A. ADR","-","Industrials","Aerospace & Defense","Brazil",3327.92,,15.98,,0.63,1.31,2.10,23.95,13.88,8.62,0.03,0.18%,,-0.03,0.66,160.67%,85.11%,,17.00%,35.87%,38.84%,303.90%,5281.23,-5.33,37.96%,-3.11%,183.66,183.56,99.95%,0.05%,0.00%,37.42%,0.75%,1.57%,2.63,2.87,-0.05%,-0.21%,-0.10%,1.65,0.80,1.11,1.16,17.97%,3.71%,-0.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.16%,0.88%,0.91%,0.06%,5.96%,12.48%,22.52%,44.27%,-1.79%,1.63,0.49,2.09%,2.52%,0.56%,-0.56%,15.17%,-9.96%,7.35%,-9.96%,48.52%,-58.84%,357.58%,52.06,3/15/2024 8:30:00 AM,7/21/2000,Yes,Yes,18873,0.11%,-0.93%,1.46,1093.41,0.55,606322,2780,22.38,18.27,18.10,18.30,18.00,18.12,-0.82%,18.33,1.16%,,,,,,,,,,,,,,,,,,,,,,,,,
2742,"ERNA","Eterna Therapeutics Inc","-","Healthcare","Biotechnology","USA",9.03,,,,180.69,2.54,1.99,,0.66,0.84,,,,-3.96,,,,14.75%,20.00%,-28.78%,,58.45%,0.05,-20.02,,,5.13,2.98,58.09%,44.89%,0.00%,16.19%,-22.29%,4.96%,4.43,0.15,-54.68%,-323.30%,-47.65%,0.73,0.73,10.80,11.12,-1562.75%,-38819.61%,-39254.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-6.34%,-2.52%,0.86%,20.14%,41.53%,-30.71%,-55.47%,-6.96%,4.21,0.15,7.44%,9.09%,1.81%,0.67%,-18.07%,-18.99%,51.82%,-60.05%,98.79%,-99.99%,98.79%,51.60,,8/29/1991,No,Yes,9,7.74%,-2.52%,1.00,33.38,0.13,4241,64,60.00,1.59,1.55,1.75,1.51,1.67,5.03%,1.55,-7.19%,,,,,,,,,,,,,,,,,,,,,,,,,
2743,"ERO","Ero Copper Corp","-","Basic Materials","Copper","Canada",1520.27,19.34,,,3.55,2.40,17.35,,6.78,0.94,,,0.00%,0.84,,,,22.94%,,18.54%,22.43%,-34.07%,427.73,78.41,,,92.18,81.64,88.57%,12.62%,0.00%,87.87%,,1.96%,5.29,1.60,6.52%,14.02%,7.50%,1.23,0.93,0.65,0.68,38.34%,22.90%,18.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,-0.85%,-0.09%,4.36%,7.96%,36.15%,-17.20%,3.96%,3.04%,1.94,0.76,6.41%,4.61%,6.44%,5.88%,-6.08%,-3.38%,29.23%,-33.26%,43.35%,-37.40%,319.50%,57.94,3/7/2024 4:30:00 PM,10/20/2017,Yes,Yes,3253,6.97%,0.60%,,301.96,1.24,375875,2064,,15.12,15.21,16.71,15.21,16.27,7.61%,16.28,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,
2744,"ERSX","ERShares NextGen Entrepreneurs ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.04,0.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.48%,4.66%,10.92%,-2.59%,-0.95%,-2.57%,1.03,0.15,0.67%,0.38%,3.34%,1.83%,-0.30%,-3.82%,6.10%,-11.60%,11.61%,-50.59%,39.72%,58.32,,12/28/2018,No,Yes,,0.57%,1.49%,,15.95,0.00,45,2,,12.09,12.27,12.34,12.34,12.34,2.07%,12.34,-0.48%,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Ex. US Equities",,,"Active",0.75%,90,9872000,12.34,0.00,-10489000.00,-51.52,-10489000.00,-51.52,-10489000.00,-51.52,-10864600.00,-52.39,-5.98,-18.72,-0.96,,0.58,"Global equity preferred next-gen innovation"
2745,"ERTH","Invesco MSCI Sustainable Future ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.45,1.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,-0.02%,-0.15%,-0.17%,-0.43%,-0.58%,1.42%,2.82%,-0.90%,-9.22%,-18.17%,-9.80%,1.18,0.78,1.58%,1.43%,2.47%,-1.97%,-6.40%,-10.83%,6.71%,-19.38%,10.04%,-42.09%,280.38%,52.72,,10/24/2006,Yes,Yes,,-0.47%,0.19%,,13.23,0.64,8426,81,,42.73,42.81,42.96,42.55,42.61,-0.29%,,,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Equities","Green Investing",,"Passive",0.56%,160,205591776,42.83,-0.01,-2078579.50,-1.00,-25924704.00,-11.20,-4156505.50,-1.98,-66992220.00,-24.58,-17.13,-14.83,4.11,5.28,4.70,"Global equity ESG"
