"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
2344,"DSP","Viant Technology Inc","RUT","Technology","Software - Application","USA",157.51,,87.39,,0.67,2.39,0.76,3.87,3.99,12.48,,,,-0.13,0.01,137.75%,25.74%,12.19%,,17.81%,27.98%,64.68%,234.61,-1.91,26.83%,-0.01%,15.78,14.65,92.84%,11.29%,0.00%,43.85%,-2.29%,3.55%,3.06,0.52,-0.51%,-3.04%,-2.14%,3.24,3.24,0.36,0.42,44.80%,-5.33%,-0.81%,0.00%,0.00%,0.00%,0.00%,-0.05%,-0.10%,-0.05%,-0.10%,-0.31%,-0.26%,4.03%,1.60%,-4.02%,37.27%,111.53%,38.46%,0.73,0.35,3.06%,3.63%,-0.07%,3.43%,23.94%,-17.97%,22.78%,-17.97%,126.07%,-86.21%,202.86%,52.85,4/30/2024 4:30:00 PM,2/10/2021,Yes,Yes,333,0.53%,-0.73%,1.50,169.72,0.44,74265,1404,12.17,9.56,9.49,9.60,9.45,9.54,-0.21%,9.54,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2345,"DSS","DSS Inc","-","Consumer Cyclical","Packaging & Containers","USA",11.52,,,,,0.12,1.67,,13.45,0.98,,,,,,,,22.12%,,,-64.47%,39.55%,,,-50.00%,-26.98%,7.07,2.88,40.74%,59.23%,14.21%,2.32%,-40.52%,0.58%,1.72,0.02,,,,0.46,0.38,0.16,0.66,,-87.28%,,-0.60%,-0.60%,-0.60%,-0.60%,-0.60%,-0.60%,-0.60%,-0.60%,3.75%,2.79%,-12.38%,-2.41%,-16.85%,-37.32%,-59.16%,-32.15%,1.84,0.09,6.14%,4.93%,-10.13%,-8.89%,-34.23%,-29.14%,16.41%,-82.59%,16.41%,-100.00%,16.41%,32.76,,4/8/1994,No,Yes,,-1.55%,-0.88%,1.00,9.62,1.40,13482,103,30.43,1.67,1.66,1.70,1.57,1.63,-2.41%,1.66,1.86%,,,,,,,,,,,,,,,,,,,,,,,,,
2346,"DSTL","Distillate U.S. Fundamental Stability & Value ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.66,1.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06%,0.07%,0.06%,0.07%,0.09%,0.06%,0.02%,0.05%,0.17%,0.27%,-0.54%,-2.50%,-2.06%,5.22%,16.20%,4.11%,0.97,0.46,0.79%,0.76%,-0.84%,-0.62%,4.88%,-3.80%,1.88%,-4.84%,21.14%,-4.84%,145.35%,44.45,,10/24/2018,Yes,Yes,,-0.23%,-0.48%,,138.39,1.01,140324,365,,51.77,51.52,51.52,51.06,51.40,-0.71%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Passive",0.39%,102,1772589300,51.38,0.00,9114847.50,0.52,41510977.50,2.40,180402325.00,11.33,501332440.00,39.44,17.81,8.53,15.23,,15.33,"U.S. equity value fundamental"
2347,"DSTX","Distillate International Fundamental Stability & Value ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.44,1.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.43%,-5.74%,-3.68%,1.59%,1.05%,-0.79%,0.87,0.23,0.55%,0.44%,-3.69%,-2.83%,1.44%,-6.00%,0.99%,-6.00%,14.86%,-16.87%,34.10%,34.92,,12/15/2020,No,Yes,,-0.02%,-1.30%,,4.27,2.33,9959,0,,23.85,23.54,23.58,23.53,23.53,-1.32%,,,"Global or ExUS Equities - Dividend & Fundamental","Equities (Stocks)","Global Ex. US Equities",,,"Passive",0.55%,102,34304245,23.66,-0.01,0.00,0.00,0.00,0.00,1157705.00,3.49,4422070.00,14.80,2.83,-3.18,,,0.12,"International equity quality value"
2348,"DSU","BlackRock Debt Strategies Fund, Inc.","-","Financial","Closed-End Fund - Debt","USA",507.12,7.25,,,8.69,1.00,,,10.89,,1.13,10.40%,,1.50,,,,,,,21.70%,15.60%,58.39,,,,46.61,,,,,27.71%,,,1.01,0.15,,,,,,,,,,,0.00%,0.04%,0.06%,0.05%,0.05%,0.05%,0.05%,-0.05%,0.07%,-0.18%,-1.09%,-1.27%,-1.98%,1.78%,13.45%,0.83%,0.70,0.10,0.98%,0.83%,-0.70%,0.37%,2.15%,-1.98%,7.62%,-4.56%,14.65%,-64.84%,125.12%,45.52,,3/30/1998,No,Yes,,0.18%,-0.73%,,144.65,0.54,77563,283,,10.94,10.86,10.93,10.82,10.88,-0.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,"DSWL","Deswell Industries, Inc.","-","Technology","Electronic Components","China",38.18,6.20,,,0.54,0.42,0.75,2.86,5.75,3.17,0.20,8.35%,156.13%,0.39,,,,-19.96%,,4.97%,3.49%,-9100.00%,70.84,6.18,,,15.94,6.01,37.70%,62.29%,0.00%,2.44%,-2.69%,0.09%,0.97,0.01,5.49%,6.85%,6.74%,4.26,3.51,0.00,0.00,18.48%,3.69%,8.72%,0.00%,-0.42%,-0.42%,-0.42%,-0.42%,-0.42%,-0.42%,-0.45%,-0.45%,-1.46%,-3.82%,0.21%,8.48%,-10.97%,-9.62%,-9.56%,0.46,0.08,3.75%,2.72%,-2.33%,1.25%,-0.17%,-6.08%,8.86%,-16.84%,12.97%,-87.73%,123.42%,48.24,,7/19/1995,No,Yes,941,1.48%,1.07%,,5.79,0.62,3613,27,,2.34,2.36,2.39,2.36,2.39,2.57%,2.36,-1.46%,,,,,,,,,,,,,,,,,,,,,,,,,
2350,"DSX","Diana Shipping Inc","-","Industrials","Marine Shipping","Greece",342.91,12.55,3.26,2.51,1.39,0.69,2.12,,4.13,1.35,0.37,12.87%,138.70%,0.23,0.06,9.06%,120.30%,32.94%,5.00%,5.29%,-20.64%,-97.45%,247.11,23.42,-110.32%,5.97%,113.07,73.42,64.93%,38.98%,0.00%,13.02%,-13.79%,5.91%,7.09,4.34,2.51%,5.91%,2.08%,2.14,2.08,1.27,1.27,40.55%,26.33%,9.48%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.75%,1.39%,-4.68%,-8.36%,-4.68%,-2.06%,-20.61%,-4.04%,1.14,0.06,1.73%,2.02%,-6.47%,-5.06%,-7.51%,-11.35%,0.00%,-25.21%,1.60%,-92.55%,159.15%,32.99,5/28/2024 8:30:00 AM,3/18/2005,Yes,Yes,1018,-1.38%,0.00%,1.67,611.43,1.39,851546,2376,3.70,2.89,2.89,2.91,2.85,2.85,-1.38%,2.91,2.11%,,,,,,,,,,,,,,,,,,,,,,,,,
2351,"DSY","Big Tree Cloud Holdings Ltd.","-","Consumer Defensive","Household & Personal Products","China",12.83,,,,,0.41,427.50,,6.21,0.01,,,0.00%,-0.01,,,,,,0.00%,,-298.99%,0.00,0.08,,,5.00,3.30,66.00%,34.07%,0.00%,61.17%,,0.34%,0.01,0.01,0.16%,0.17%,0.24%,0.04,0.04,0.00,0.05,,0.00%,,0.00%,0.00%,0.00%,-0.80%,-0.80%,-0.80%,-0.80%,0.00%,0.81%,-3.86%,34.36%,-68.18%,-76.04%,-75.76%,-74.72%,-75.89%,-0.15,1.77,33.25%,41.72%,-56.28%,-68.09%,-74.21%,-80.96%,50.00%,-80.96%,50.00%,-80.96%,50.00%,33.66,,1/11/2023,No,Yes,2,2.60%,-7.22%,,1076.32,0.21,229908,1101,,2.69,2.50,2.99,2.42,2.57,-4.81%,2.49,-2.92%,,,,,,,,,,,,,,,,,,,,,,,,,
2352,"DT","Dynatrace Inc","-","Technology","Software - Application","USA",13650.88,88.65,30.76,8.65,9.54,6.76,16.31,38.82,6.79,2.81,,,0.00%,0.52,0.29,6.70%,16.57%,,10.25%,27.16%,21.11%,-53.84%,1430.53,154.63,11.19%,1.48%,296.96,279.20,94.02%,6.10%,-44.22%,88.49%,3.09%,3.74%,2.74,10.45,5.01%,8.54%,7.47%,1.20,1.20,0.03,0.03,79.82%,8.98%,10.81%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.07%,0.20%,-0.58%,-3.85%,0.66%,-15.99%,-11.40%,-16.05%,1.05,1.10,2.19%,2.25%,-2.01%,-1.23%,-7.33%,-7.72%,4.41%,-25.24%,6.05%,-42.70%,169.27%,44.87,5/15/2024 8:30:00 AM,8/1/2019,Yes,Yes,4700,-1.59%,0.17%,1.59,3812.86,0.51,1960535,13750,58.40,46.57,46.65,46.79,45.63,45.91,-1.42%,45.91,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2353,"DTC","Solo Brands Inc","RUT","Consumer Cyclical","Internet Retail","USA",121.45,,3.66,,0.25,0.51,7.88,6.22,4.10,0.27,,,,-2.01,0.14,-12.90%,13.07%,-56.72%,11.60%,115.30%,-3.27%,-504.14%,491.89,-115.67,403.03%,9.94%,57.95,27.48,47.42%,52.70%,0.82%,43.04%,-1.03%,11.55%,6.28,3.17,-15.54%,-38.19%,-26.94%,2.80,1.16,0.80,0.87,55.22%,2.83%,-23.52%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.48%,0.72%,12.37%,4.50%,-10.68%,-61.15%,-60.19%,-66.07%,2.57,0.11,5.65%,5.07%,7.12%,8.27%,-40.17%,-7.93%,20.11%,-68.67%,20.11%,-91.06%,20.11%,59.51,5/9/2024 8:30:00 AM,10/28/2021,Yes,Yes,400,1.95%,5.13%,3.00,505.23,1.35,681928,1814,2.98,1.95,2.05,2.19,2.02,2.09,7.18%,2.09,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2354,"DTCK","Davis Commodities Ltd.","-","Consumer Defensive","Farm Products","Singapore",26.83,29.92,,,0.19,3.45,26.56,22.93,0.32,0.04,,,0.00%,0.04,,,,,,16.64%,-9.54%,-125.79%,142.02,0.82,,,24.50,0.31,1.27%,98.73%,0.00%,0.42%,,22.47%,0.32,0.07,4.55%,13.36%,10.08%,1.21,0.87,0.04,0.07,3.69%,0.61%,0.58%,0.00%,0.00%,0.00%,0.00%,0.00%,1.37%,-0.88%,2.78%,2.78%,-0.89%,-6.41%,0.46%,-6.41%,5.29%,,5.29%,,0.10,7.36%,8.68%,-0.15%,-0.67%,-31.19%,-36.71%,15.25%,-87.83%,44.84%,-87.83%,44.84%,48.82,,9/19/2023,No,Yes,22,-1.35%,0.91%,,219.20,0.10,22701,68,,1.10,1.11,1.12,1.08,1.10,-0.45%,1.11,1.37%,,,,,,,,,,,,,,,,,,,,,,,,,
2355,"DTCR","Global X Data Center & Digital Infrastructure ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.17,1.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.22%,0.22%,0.33%,0.33%,0.20%,0.20%,0.26%,0.32%,0.40%,2.05%,0.66%,-2.56%,5.56%,10.47%,3.68%,1.01,0.23,1.37%,1.38%,1.88%,3.58%,6.89%,-2.69%,10.14%,-7.09%,28.16%,-19.37%,37.97%,61.67,,10/29/2020,Yes,Yes,,0.33%,-0.39%,,39.89,0.52,20846,197,,15.21,15.15,15.21,15.08,15.20,-0.07%,15.20,0.00%,"Global or ExUS Equities - Industry Sector","Equities (Stocks)","Global Equities","Real Estate",,"Passive",0.50%,27,75590026,15.15,0.00,7062900.00,10.31,16289600.00,27.47,22610800.00,42.68,39359200.00,108.63,11.84,-3.15,,,2.28,"Global equity technology real-estate digital-infrastructure data-centers"
2356,"DTD","WisdomTree U.S. Total Dividend Fund","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.55,2.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.06%,0.13%,-0.01%,0.03%,0.10%,0.14%,0.19%,0.35%,-0.76%,2.34%,8.81%,14.86%,7.65%,0.91,0.53,0.62%,0.66%,0.34%,1.59%,7.67%,-1.01%,4.97%,-1.01%,22.63%,-1.01%,483.34%,56.45,,6/16/2006,Yes,Yes,,0.20%,-0.49%,,21.32,0.58,12385,182,,70.58,70.24,70.38,69.95,70.38,-0.29%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Passive",0.28%,827,1221609342,70.41,-0.00,3520488.00,0.29,-3529429.10,-0.29,3102039.60,0.25,-21376882.55,-1.72,17.66,8.35,10.71,9.93,8.82,"U.S. equity dividend fundamental-weight"
2357,"DTE","DTE Energy Co.","S&P 500","Utilities","Utilities - Regulated Electric","USA",23206.25,18.34,15.63,3.60,1.94,2.08,42.27,,53.99,2.65,4.12,3.67%,57.30%,6.12,1.14,16.78%,7.22%,1.84%,5.10%,0.69%,-13.21%,-30.07%,11979.00,1262.00,0.11%,5.32%,206.36,206.23,99.94%,0.34%,-5.48%,77.67%,1.18%,1.50%,2.82,3.10,2.85%,11.57%,4.13%,0.75,0.54,1.73,1.98,19.42%,15.56%,10.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.01%,-0.34%,-0.17%,-3.40%,3.37%,-1.04%,-0.72%,1.71%,0.68,1.88,1.80%,1.52%,-1.85%,0.14%,5.02%,-4.52%,8.81%,-4.52%,24.41%,-20.03%,1098.16%,45.39,4/25/2024 8:30:00 AM,11/16/1949,Yes,Yes,9950,0.09%,-0.44%,1.94,1098.24,0.70,766228,9882,120.38,112.54,112.04,112.95,111.68,112.14,-0.36%,112.14,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2358,"DTEC","ALPS Disruptive Technologies ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.11,0.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.06%,0.06%,-0.04%,0.05%,-0.74%,-3.73%,-0.85%,2.30%,5.38%,-0.57%,1.15,0.47,0.72%,0.78%,-1.56%,0.03%,4.75%,-4.09%,6.48%,-4.20%,27.42%,-22.14%,90.90%,45.37,,12/29/2017,Yes,Yes,,-0.28%,-0.63%,,5.67,1.93,10933,40,,41.57,41.31,41.31,41.16,41.20,-0.91%,,,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Equities",,,"Passive",0.50%,96,97106914,41.32,-0.00,0.00,0.00,-5195030.00,-5.08,-10386305.00,-9.66,-26923890.00,-21.71,5.67,-4.50,7.11,,8.08,"U.S. equity technology healthcare internet disruptive innovation"
2359,"DTF","DTF Tax-Free Income 2028 Term Fund Inc","-","Financial","Closed-End Fund - Debt","USA",77.54,25.07,,,19.75,0.92,,,11.98,,0.37,3.36%,,0.44,,,,,,,-36.60%,,3.93,,,,7.03,7.00,99.60%,0.33%,12.19%,46.51%,,0.15%,0.74,0.01,,,,,,,,,,,-0.00%,-0.00%,-0.00%,-0.00%,0.00%,0.00%,0.03%,0.05%,0.05%,0.05%,0.91%,1.19%,2.70%,2.80%,2.69%,2.60%,0.32,0.06,0.57%,0.48%,1.24%,1.89%,2.28%,-0.18%,3.76%,-1.43%,7.19%,-40.35%,35.08%,66.56,,11/22/1991,No,Yes,,0.09%,0.00%,,14.27,1.56,22294,22,,11.02,11.02,11.03,11.02,11.03,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,"DTH","WisdomTree International High Dividend Fund","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,2.02,5.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.18%,0.18%,0.21%,0.21%,0.24%,0.28%,0.13%,-3.18%,-5.27%,-0.71%,1.83%,2.55%,0.25%,0.84,0.46,0.83%,0.64%,-3.82%,-2.23%,2.34%,-5.43%,2.77%,-5.43%,12.75%,-47.02%,66.48%,36.28,,6/16/2006,Yes,Yes,,0.23%,-1.39%,,30.06,1.58,47617,199,,39.45,38.90,38.99,38.70,38.99,-1.17%,,,"Global or ExUS Equities - Dividend & Fundamental","Equities (Stocks)","Global Ex. US Equities",,,"Passive",0.58%,527,323778387,39.01,-0.00,-3900944.40,-1.19,-25544972.25,-7.31,-35185511.75,-9.80,-119255750.15,-26.92,8.25,3.27,4.43,2.12,3.21,"International equity dividend fundamental-weight"
2361,"DTI","Drilling Tools International Corporation","-","Energy","Oil & Gas Equipment & Services","USA",156.29,12.46,6.73,,1.05,1.71,10.29,,3.07,0.51,,,0.00%,0.42,0.15,5.08%,25.81%,,,8.68%,,1600.00%,148.21,12.17,-15.31%,0.26%,29.77,5.06,17.00%,83.01%,0.00%,4.39%,1.99%,9.13%,7.91,0.46,6.33%,8.05%,9.67%,1.92,1.54,0.38,0.47,62.68%,15.80%,8.21%,0.00%,-0.47%,-0.76%,-0.38%,0.00%,-0.38%,0.00%,1.25%,-8.46%,-9.38%,-10.87%,-4.55%,81.03%,60.55%,-17.84%,64.06%,-0.91,0.34,7.09%,5.25%,-11.81%,-4.14%,33.30%,-17.19%,29.31%,-31.82%,116.05%,-53.29%,116.05%,36.10,5/9/2024 4:30:00 PM,12/29/2021,No,Yes,394,-7.08%,-2.75%,3.00,58.43,1.23,71856,569,7.40,5.81,5.65,5.84,4.95,5.25,-9.64%,5.25,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2362,"DTIL","Precision Biosciences Inc","-","Healthcare","Biotechnology","USA",45.15,,,,0.78,2.07,0.33,,5.38,33.93,,,,-9.80,-2.11,52.99%,-9.52%,7.97%,,101.03%,100.27%,125.11%,57.53,-36.12,171.76%,229.33%,4.16,3.63,87.26%,10.59%,-32.90%,76.29%,-66.76%,9.50%,4.52,0.34,-14.82%,-74.56%,-80.95%,4.82,4.82,0.20,0.83,87.13%,-75.48%,-62.78%,0.00%,0.09%,0.00%,0.09%,1.92%,0.09%,-0.98%,0.18%,1.37%,-2.67%,-8.85%,-8.02%,-1.33%,-6.23%,-43.83%,1.55%,1.76,0.68,5.01%,5.14%,-11.44%,-7.01%,-5.74%,-27.45%,21.53%,-49.91%,34.79%,-98.43%,34.79%,36.84,5/13/2024 8:30:00 AM,3/28/2019,No,Yes,109,-0.98%,-1.32%,1.33,76.24,0.59,44861,546,33.00,11.38,11.23,11.49,10.85,11.12,-2.28%,11.12,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2363,"DTM","DT Midstream Inc","-","Energy","Oil & Gas Midstream","USA",6609.31,16.57,15.69,11.04,7.02,1.59,161.20,11.13,42.90,0.42,2.94,4.33%,70.08%,4.11,0.92,-1.22%,11.47%,,1.50%,7.05%,9.09%,19.38%,942.00,400.00,4.81%,-0.88%,96.97,96.90,99.93%,0.21%,0.94%,81.69%,1.31%,2.35%,3.56,2.28,4.46%,9.77%,5.50%,0.71,0.71,0.75,0.76,54.35%,51.06%,42.46%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.76%,-0.76%,-0.66%,-0.68%,-1.33%,-0.35%,2.36%,18.18%,24.24%,39.70%,24.20%,0.76,1.02,1.57%,1.42%,1.09%,4.67%,18.22%,-2.63%,11.56%,-2.63%,46.81%,-2.63%,78.12%,59.07,4/30/2024 8:30:00 AM,6/18/2021,Yes,Yes,402,-0.71%,-0.35%,2.92,640.55,0.55,354680,5339,65.68,68.79,68.55,68.76,67.89,68.06,-1.06%,67.54,-0.76%,,,,,,,,,,,,,,,,,,,,,,,,,
2364,"DTRE","First Trust Alerian Disruptive Technology Real Estate ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.89,2.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.09%,-2.38%,0.37%,-2.39%,-5.41%,-9.63%,-4.09%,-10.68%,1.07,0.38,0.54%,0.54%,-0.27%,0.12%,-3.09%,-6.20%,4.40%,-12.93%,10.82%,-31.04%,163.83%,49.53,,8/30/2007,No,Yes,,1.17%,-1.37%,,1.27,1.99,2537,13,,38.68,38.15,38.72,38.15,38.60,-0.21%,37.79,-2.09%,"Global or ExUS Equities - Industry Sector","Equities (Stocks)","Global Equities","Real Estate",,"Passive",0.60%,38,17090229,38.70,-0.00,0.00,0.00,-2036000.00,-10.65,-4113500.00,-19.40,-8107500.00,-32.18,-1.72,-7.57,-1.74,1.77,1.72,"U.S. equity technology real-estate REITs disruptive innovation"
2365,"DTSS","Datasea Inc","-","Technology","Software - Infrastructure","China",168.65,,,,7.24,10.68,3373.00,,0.41,0.00,,,,-1.85,,,,-36.56%,,1881.29%,-22.64%,-2819.74%,23.28,-12.39,,,27.78,18.68,67.24%,50.93%,0.00%,0.01%,-82.95%,0.10%,0.26,0.02,-366.56%,-1170.13%,-989.18%,1.19,1.11,0.00,0.46,-1.52%,-52.84%,-53.21%,0.00%,0.00%,0.00%,0.00%,1.03%,1.03%,0.00%,1.84%,0.40%,-0.45%,-0.89%,-36.44%,-44.14%,64.99%,-72.88%,25.83%,0.75,0.49,9.44%,9.95%,-14.95%,-34.75%,-10.46%,-54.70%,8.05%,-78.17%,211.97%,-98.89%,211.97%,31.48,,4/6/2016,No,Yes,53,-1.99%,-1.74%,1.00,69.39,0.11,7658,108,22.50,4.60,4.52,4.52,4.31,4.43,-3.70%,4.43,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2366,"DTST","Data Storage Corp","-","Technology","Information Technology Services","USA",41.60,62.54,23.84,,1.58,2.01,3.50,25.52,2.96,1.70,,,0.00%,0.10,0.03,240.00%,47.06%,116.98%,,25.99%,19.71%,573.97%,26.32,0.69,66.67%,12.82%,6.88,4.07,59.16%,41.75%,0.00%,10.48%,6.65%,14.15%,3.74,0.58,2.74%,3.46%,3.35%,3.06,3.06,0.00,0.02,38.03%,0.33%,2.61%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.17%,-9.70%,-4.18%,-6.88%,88.61%,199.50%,106.94%,0.75,0.53,7.10%,8.97%,-10.81%,2.05%,40.51%,-25.50%,45.37%,-25.50%,202.54%,-90.07%,1390.00%,44.09,5/15/2024 8:30:00 AM,11/5/2009,No,Yes,51,-0.33%,-1.16%,1.00,153.81,0.95,146442,772,9.00,6.05,5.98,6.17,5.80,5.96,-1.49%,5.90,-1.01%,,,,,,,,,,,,,,,,,,,,,,,,,
2367,"DUBS","Aptus Large Cap Enhanced Yield ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.46,1.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,-0.07%,0.12%,0.26%,0.26%,1.40%,2.66%,5.76%,13.90%,,13.50%,0.87,0.22,0.50%,0.63%,2.10%,4.28%,11.47%,-0.16%,9.10%,-0.16%,27.88%,-0.16%,27.88%,74.60,,6/14/2023,Yes,Yes,,0.23%,-0.40%,,25.86,0.90,23259,33,,30.37,30.25,30.35,30.23,30.32,-0.16%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equity Income",,"US","Active",0.39%,383,175086450,30.32,0.00,4482825.00,2.63,27914847.50,18.97,40405290.00,30.00,150117777.50,601.22,23.34,,,,23.27,"U.S. equity large-cap"
2368,"DUET","DUET Acquisition Corp","-","Financial","Shell Companies","Malaysia",43.55,170.92,,,,6.88,2177.56,,1.62,0.01,,,0.00%,0.07,,,,,,0.00%,,68.66%,0.00,0.13,,,3.92,1.76,44.90%,55.06%,0.00%,29.74%,54.70%,0.07%,0.44,0.00,0.25%,0.28%,2.05%,0.00,0.00,0.00,0.40,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.45%,1.37%,3.06%,5.51%,12.22%,1.00%,0.06,0.02,0.08%,0.15%,0.83%,1.05%,4.67%,-0.09%,1.83%,-6.09%,5.71%,-6.09%,13.60%,70.79,,3/17/2022,No,Yes,3,0.00%,-0.09%,,2.77,0.00,2,2,,11.12,11.11,11.11,11.11,11.11,-0.09%,11.08,-0.27%,,,,,,,,,,,,,,,,,,,,,,,,,
2369,"DUG","ProShares UltraShort Energy","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.43,4.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-0.11%,-0.14%,-0.06%,0.05%,0.05%,-0.24%,-0.24%,-0.52%,-0.15%,4.64%,14.03%,7.66%,-14.96%,-23.01%,-8.81%,-2.14,0.31,2.91%,2.93%,8.01%,13.39%,-0.85%,0.71%,27.69%,-27.46%,27.69%,-99.85%,27.69%,67.61,,2/1/2007,Yes,Yes,,1.48%,0.00%,,136.05,0.71,97069,555,,10.45,10.45,10.68,10.45,10.60,1.48%,,,"Equity - Leveraged / Inverse","Equities (Stocks)","US Equities","Energy","US","Passive",0.95%,8,14359335,10.61,-0.00,-8296120.00,-36.62,-8282670.00,-36.58,-158470.00,-1.09,-111845.42,-0.77,-20.06,-42.30,-44.49,-24.96,-29.77,"U.S. equity energy leverage inverse"
2370,"DUHP","Dimensional US High Profitability ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.43,1.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09%,0.11%,0.09%,0.09%,0.14%,0.16%,0.06%,0.11%,0.19%,0.31%,1.62%,1.65%,3.60%,12.84%,23.00%,11.78%,0.98,0.28,0.77%,0.78%,1.99%,3.64%,11.00%,-0.27%,7.93%,-0.27%,29.50%,-0.27%,51.64%,70.40,,2/24/2022,Yes,Yes,,0.19%,-0.25%,,785.78,0.70,546794,1003,,32.00,31.92,31.98,31.77,31.98,-0.06%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Active",0.21%,184,5759533685,32.01,-0.00,161418430.00,2.88,660988560.00,12.96,1161418770.00,25.26,2351567909.00,69.00,24.92,,,,12.90,"U.S. equity value"
