"No.","Ticker","Company","Index","Sector","Industry","Country","Exchange","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
1532,"CFLT","Confluent Inc","-","Technology","Software - Infrastructure","USA","NASD",9203.54,,81.25,,10.05,9.83,4.95,,2.85,5.67,,,,-1.11,0.06,546.90%,33.47%,-40.61%,75.00%,51.38%,24.99%,25.02%,915.61,-351.11,95.69%,2.19%,257.42,247.28,96.06%,24.61%,-8.74%,68.83%,-5.32%,4.79%,3.09,11.85,-14.13%,-40.75%,-17.24%,4.15,4.15,1.18,1.19,73.07%,-42.70%,-38.35%,-0.04%,0.00%,0.04%,0.00%,-0.07%,-0.04%,-0.04%,0.27%,-0.88%,-0.04%,-2.57%,-10.41%,25.49%,7.51%,25.77%,0.36%,0.91,1.17,3.33%,3.81%,-3.32%,-4.64%,7.64%,-17.66%,11.17%,-19.99%,57.73%,-70.45%,91.01%,45.00,10/30/2024 4:30:00 PM,6/24/2021,Yes,Yes,2744,0.18%,2.94%,1.71,3832.58,0.44,928631,8444,33.13,27.21,28.01,28.67,27.91,28.06,3.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,"CFO","VictoryShares US 500 Enhanced Volatility Wtd ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.90,1.29%,,,,,,,,,,,,,,,,,,,,,,,0.09,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.06%,-0.06%,0.03%,0.04%,-0.20%,-0.65%,1.26%,-2.57%,-1.29%,4.55%,15.99%,1.39%,0.65,0.74,1.02%,1.00%,0.72%,-1.62%,3.78%,-5.63%,3.14%,-5.63%,17.70%,-8.65%,125.28%,49.83,,7/2/2014,Yes,No,,-0.65%,1.68%,,9.16,0.97,4941,44,,69.20,70.36,70.19,69.90,69.90,1.02%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.40%,503,425887500,69.25,0.01,-6910000.00,-1.60,-10500500.00,-2.41,-6910000.00,-1.60,-119205000.00,-21.87,16.21,-0.96,7.43,8.51,8.31,"U.S. equity volatility-weight large-cap"
1534,"CFR","Cullen Frost Bankers Inc","-","Financial","Banks - Regional","USA","NYSE",8958.60,17.35,15.94,,3.19,2.24,,12.56,62.41,,3.74,2.68%,39.41%,8.05,2.16,-4.28%,0.58%,5.78%,-2.58%,17.14%,8.39%,-5.81%,2810.84,517.39,3.03%,4.18%,63.93,59.44,92.98%,7.32%,-1.05%,88.02%,6.17%,4.66%,6.42,2.77,1.05%,14.69%,11.08%,0.32,,0.13,1.11,,22.51%,18.41%,-0.09%,-0.01%,0.04%,0.07%,-0.11%,-0.11%,-0.19%,-0.16%,-0.80%,-1.62%,3.80%,1.55%,16.41%,25.24%,33.25%,4.05%,0.98,3.49,2.39%,2.43%,3.46%,1.94%,20.32%,-5.38%,13.38%,-5.38%,48.46%,-13.02%,11607.37%,59.55,1/30/2025 8:30:00 AM,11/1/1982,Yes,Yes,5495,-2.37%,3.00%,3.00,431.45,0.55,132027,3468,138.55,138.91,143.08,143.76,139.42,139.69,0.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,"CFSB","CFSB Bancorp Inc","-","Financial","Banks - Regional","USA","NASD",45.83,,,,3.57,0.57,,176.28,11.98,,,,0.00%,-0.02,,,,,,3.24%,17.19%,-105.10%,12.83,-0.10,,,6.35,2.78,43.78%,58.01%,0.00%,1.65%,4.83%,0.15%,0.63,0.00,-0.03%,-0.13%,-0.12%,0.14,,0.01,0.15,,-1.63%,-0.75%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.69%,1.18%,1.03%,2.23%,1.59%,5.68%,1.18%,1.78%,0.07,0.13,0.55%,0.71%,1.47%,2.12%,0.46%,-10.30%,7.33%,-13.46%,8.52%,-40.38%,17.61%,60.69,10/29/2024 4:30:00 PM,1/13/2022,No,Yes,27,1.18%,-0.22%,,6.45,0.10,347,12,,6.82,6.80,6.83,6.83,6.88,0.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,"CG","Carlyle Group Inc","-","Financial","Asset Management","USA","NASD",19197.57,180.96,11.99,15.08,3.69,3.46,10.28,16.07,15.51,5.22,1.40,2.61%,,0.30,1.02,15.64%,19.45%,,12.00%,25.20%,373.31%,630.32%,5197.80,117.50,7.44%,-1.57%,357.68,252.64,70.63%,29.37%,-0.47%,59.26%,-0.90%,3.68%,3.91,9.30,0.54%,2.05%,0.80%,,,1.65,1.67,40.23%,8.25%,2.26%,-0.01%,-0.03%,-0.06%,-0.05%,-0.14%,-0.09%,-0.09%,-0.27%,-0.16%,-0.35%,4.12%,1.13%,10.39%,15.40%,36.36%,6.30%,1.68,1.67,3.53%,3.12%,4.89%,3.54%,17.77%,-2.61%,10.40%,-2.61%,46.45%,-11.46%,386.97%,58.87,11/7/2024 8:30:00 AM,5/3/2012,Yes,Yes,2200,-0.07%,3.65%,2.35,2380.25,0.64,845809,7881,57.57,51.82,53.71,54.47,53.55,53.67,3.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,"CGAU","Centerra Gold Inc","-","Basic Materials","Gold","Canada","NYSE",1215.20,12.18,8.39,,0.99,0.70,2.00,6.12,8.24,2.88,0.20,3.50%,,0.47,0.19,1404.68%,-8.86%,,,1.52%,-10.45%,-51.19%,1226.97,104.12,-3.70%,7.92%,211.75,208.63,98.53%,1.28%,0.00%,91.52%,1.19%,1.23%,2.71,2.58,4.60%,6.02%,5.92%,3.60,2.64,0.01,0.01,28.94%,23.18%,8.49%,0.03%,0.17%,0.09%,0.09%,0.11%,0.17%,0.07%,-0.09%,0.97%,-4.96%,-0.86%,-2.38%,-19.24%,-18.09%,1.77%,1.05%,1.26,0.20,3.21%,2.93%,-0.09%,-3.43%,-12.67%,-20.96%,4.45%,-26.47%,28.78%,-75.34%,,46.34,10/31/2024 4:30:00 PM,1/2/2008,Yes,Yes,1236,-5.43%,1.16%,1.75,948.84,0.66,350356,904,8.56,6.01,6.08,6.11,5.67,5.75,-4.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,"CGBD","Carlyle Secured Lending Inc","-","Financial","Asset Management","USA","NASD",911.92,10.35,10.28,,3.82,1.06,,,16.85,,1.65,9.18%,104.64%,1.73,0.44,-5.98%,-11.76%,,,,-7.50%,-34.60%,238.92,,-4.39%,5.60%,50.91,50.44,99.08%,0.91%,17.75%,25.40%,,1.81%,4.57,0.92,,,,,,,,,,,0.02%,0.02%,0.02%,0.02%,0.02%,-0.09%,-0.14%,0.02%,0.13%,0.13%,0.13%,1.44%,3.85%,-2.04%,18.05%,-0.09%,1.62,0.31,1.72%,1.80%,-0.27%,3.20%,3.82%,-2.64%,11.30%,-4.03%,22.92%,-4.03%,350.69%,53.09,11/5/2024 4:30:00 PM,6/14/2017,Yes,Yes,,-0.17%,0.42%,,200.32,0.64,71266,693,16.75,17.87,17.94,18.05,17.84,17.91,0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,"CGBL","Capital Group Core Balanced ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.60,1.92%,,,,,,,,,,,,,,,,,,,,,,,0.19,0.08,,,,,,,,,,,0.00%,0.05%,0.05%,0.03%,-0.02%,-0.05%,0.05%,0.11%,-0.03%,-0.00%,0.29%,-1.54%,-0.48%,2.21%,14.81%,0.38%,0.75,0.32,0.98%,0.98%,-0.32%,-0.76%,3.47%,-3.36%,2.21%,-3.36%,16.44%,-3.36%,29.55%,48.03,,9/28/2023,No,Yes,,-0.29%,1.35%,,441.93,1.17,288612,505,,31.06,31.48,31.48,31.33,31.39,1.06%,,,"Target Date / Multi-Asset - Other","Multi-Asset - Tactical / Active","US Diversified",,"US","Active",0.33%,75,1453897552,30.96,0.01,189211327.52,14.96,486867518.70,50.35,80414853.18,5.85,1279426758.76,733.32,15.28,,,,19.76,"Global equity bonds fixed-income growth dividend"
1540,"CGBS","Crown LNG Holdings Limited","-","Energy","Oil & Gas Integrated","United Kingdom","NASD",357.75,,,,,1.35,,,0.58,0.00,,,,-0.88,,,,,,0.00%,,-3214.10%,0.00,-8.43,,,1.57,1.21,77.07%,84.34%,0.00%,28.38%,,99.92%,0.08,1.21,-37.82%,-110.65%,-161.44%,0.22,0.22,0.00,1.33,,,,-0.01%,-0.45%,-1.48%,-2.00%,-2.70%,-1.47%,-0.83%,-2.71%,-2.70%,-8.41%,32.52%,159.12%,170.09%,-71.59%,-92.99%,94.55%,-0.38,0.20,63.36%,36.62%,54.06%,85.93%,-80.93%,-37.73%,199.38%,-93.87%,205.25%,-93.87%,205.25%,63.53,,4/5/2021,No,Yes,4,-5.65%,3.25%,,14358.13,0.58,4654762,3605,,0.80,0.82,0.85,0.75,0.78,-2.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,"CGC","Canopy Growth Corporation","-","Healthcare","Drug Manufacturers - Specialty & Generic","Canada","NASD",219.25,,,,1.06,0.55,1.24,,4.02,1.79,,,,-4.94,-0.37,59.90%,75.65%,20.88%,,11.89%,-11.00%,66.43%,206.19,-414.62,-191.83%,-3.25%,98.67,97.95,99.27%,0.74%,-14.43%,9.54%,12.41%,9.96%,1.58,9.76,-40.09%,-92.35%,-59.39%,1.39,1.07,0.85,1.20,22.13%,-36.12%,-201.09%,-0.04%,0.08%,-0.13%,-0.26%,-0.37%,-0.75%,-0.32%,0.78%,1.00%,-2.11%,-22.57%,-29.68%,-46.97%,-69.81%,-50.84%,-18.90%,0.90,0.20,7.53%,6.23%,-18.89%,-35.83%,-63.18%,-61.69%,1.47%,-85.11%,1.47%,-99.62%,1.47%,22.51,11/8/2024 8:30:00 AM,4/7/2014,Yes,Yes,1029,-1.89%,2.03%,3.56,6162.93,1.08,3719690,5159,4.78,2.22,2.27,2.31,2.19,2.22,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,"CGCB","Capital Group Core Bond ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,1.03,4.00%,,,,,,,,,,,,,,,,,,,,,,,0.34,0.21,,,,,,,,,,,0.00%,0.00%,0.02%,0.00%,-0.02%,-0.02%,-0.04%,0.04%,0.02%,-0.02%,0.18%,-1.93%,-3.11%,-2.21%,-2.89%,-0.41%,0.48,0.14,0.48%,0.41%,-0.31%,-1.26%,-1.84%,-4.12%,0.94%,-5.71%,1.88%,-5.71%,5.20%,43.07,,9/28/2023,No,Yes,,-0.02%,0.75%,,604.79,0.54,182367,301,,25.50,25.69,25.69,25.69,25.68,0.73%,,,"Bonds - Broad Market","Bonds","US Bonds",,"US","Active",0.27%,611,1609679082,25.45,0.01,118844667.30,7.97,366853711.08,29.52,49227950.64,3.15,1561783274.64,3260.79,0.23,,,,5.06,"Global bonds debt"
1543,"CGCP","Capital Group Core Plus Income ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,1.15,5.19%,,,,,,,,,,,,,,,,,,,,,,,0.23,0.25,,,,,,,,,,,0.00%,-0.01%,0.00%,-0.02%,-0.07%,-0.04%,-0.05%,0.05%,0.00%,0.02%,0.16%,-1.93%,-2.92%,-2.19%,-3.09%,-0.34%,0.39,0.09,0.37%,0.33%,-0.26%,-1.17%,-1.73%,-2.77%,0.93%,-5.41%,1.40%,-14.34%,5.41%,41.93,,2/24/2022,No,Yes,,0.02%,0.68%,,1125.36,0.69,433739,584,,21.97,22.12,22.16,22.10,22.12,0.71%,,,"Bonds - Broad Market","Bonds","Global Bonds",,,"Active",0.34%,1193,3998282326,21.95,0.01,180020727.90,4.71,655826237.76,19.62,73028106.18,1.86,2518305908.64,170.16,1.36,,,,-0.70,"U.S. fixed-income corporate-bonds bonds corporate-bonds"
1544,"CGCV","Capital Group Conservative Equity ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.18,0.67%,,,,,,,,,,,,,,,,,,,,,,,1.79,0.14,,,,,,,,,,,0.00%,0.00%,-0.06%,-0.06%,-0.07%,-0.07%,0.00%,0.15%,-0.04%,-0.26%,0.98%,-1.14%,-2.97%,4.18%,,1.06%,,0.28,0.91%,1.00%,0.50%,-1.16%,0.69%,-5.01%,2.33%,-5.01%,8.06%,-5.01%,8.06%,50.00,,6/27/2024,No,Yes,,-0.26%,1.20%,,79.60,0.72,31999,102,,26.57,26.89,26.92,26.77,26.82,0.94%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equity Income",,"US","Active",0.33%,101,177385546,26.38,0.02,29424974.40,19.89,104139808.34,142.18,12212786.88,7.39,168475822.40,1890.92,,,,,13.40,"Developed equity blue-chip dividend large-cap"
1545,"CGDG","Capital Group Dividend Growers ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.64,2.15%,,,,,,,,,,,,,,,,,,,,,,,0.71,0.18,,,,,,,,,,,0.00%,0.00%,0.01%,0.04%,-0.04%,-0.08%,-0.01%,0.14%,-0.14%,-0.23%,-0.48%,-1.67%,-4.64%,0.33%,9.65%,-0.08%,0.70,0.31,1.06%,1.06%,-0.23%,-1.59%,0.47%,-4.15%,2.09%,-4.71%,12.20%,-4.71%,23.35%,45.61,,9/28/2023,No,Yes,,-0.38%,0.95%,,248.80,0.86,119412,268,,29.45,29.73,29.75,29.55,29.62,0.57%,,,"Global or ExUS Equities - Dividend & Fundamental","Equities (Stocks)","Global Equities",,,"Active",0.47%,93,1455717041,29.23,0.01,95062509.84,6.99,248667198.84,20.60,36893014.76,2.60,1279819561.32,727.59,11.17,,,,15.59,"Global equity dividend-growth"
1546,"CGDV","Capital Group Dividend Value ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.56,1.59%,,,,,,,,,,,,,,,,,,,,,,,1.08,2.19,,,,,,,,,,,-0.02%,0.01%,0.02%,0.01%,-0.08%,-0.07%,0.01%,0.07%,-0.13%,1.00%,0.00%,-1.96%,-4.39%,2.72%,19.33%,0.65%,0.90,0.38,1.03%,1.07%,-0.10%,-1.77%,2.53%,-4.44%,2.10%,-4.51%,21.42%,-4.51%,73.89%,46.17,,2/24/2022,Yes,Yes,,-0.19%,1.04%,,2021.80,0.84,949478,1971,,35.19,35.56,35.66,35.44,35.49,0.85%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Active",0.33%,58,12375677400,35.04,0.01,625438476.76,5.32,1563338277.22,14.46,269627719.36,2.23,5628297234.26,83.41,19.77,,,,14.83,"U.S. equity dividend large-cap"
1547,"CGEM","Cullinan Therapeutics Inc","RUT","Healthcare","Biotechnology","USA","NASD",592.18,,,,,0.94,1.02,,10.80,9.93,,,,-2.88,-0.79,17.66%,-4.18%,-62.42%,,-25.00%,,24.17%,0.00,-143.54,12.43%,,58.14,36.83,63.35%,36.76%,-0.21%,77.36%,5.76%,26.65%,18.23,9.82,-25.01%,-26.18%,-22.82%,24.46,24.46,0.00,0.00,,,,0.10%,0.10%,0.25%,0.20%,1.19%,1.92%,1.40%,2.40%,1.75%,2.31%,-12.02%,-16.64%,-37.34%,-46.70%,-3.97%,-16.50%,-0.11,0.82,9.01%,7.19%,-12.33%,-21.51%,-41.86%,-41.90%,7.05%,-66.31%,7.05%,-83.01%,39.32%,32.71,11/7/2024 8:30:00 AM,1/8/2021,Yes,Yes,85,-0.49%,2.10%,1.00,538.40,1.15,345855,2614,32.67,10.01,10.22,10.36,9.83,10.17,1.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,"CGEN","Compugen Ltd","-","Healthcare","Biotechnology","Israel","NASD",174.15,101.30,,,2.91,2.88,1.55,,0.68,1.26,,,,0.02,0.03,66.67%,-160.71%,12.14%,,142.78%,,112.72%,59.85,1.60,110.53%,1235.94%,89.54,84.72,94.62%,5.38%,0.00%,14.11%,-1.23%,1.49%,2.71,1.27,1.67%,2.81%,2.54%,4.14,4.14,0.04,0.05,84.53%,17.67%,2.67%,0.00%,0.40%,0.39%,-2.26%,-2.24%,-1.81%,-3.03%,-2.26%,-3.71%,-1.29%,21.56%,20.81%,15.77%,4.01%,8.06%,27.12%,2.57,0.13,10.89%,7.30%,18.94%,21.46%,5.78%,-9.95%,44.07%,-35.81%,44.07%,-90.23%,472.06%,69.41,11/12/2024 8:30:00 AM,8/11/2000,Yes,Yes,68,-3.23%,0.50%,1.00,466.56,2.77,720119,1868,4.00,2.00,2.01,2.05,1.92,1.95,-2.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,"CGGE","Capital Group Global Equity ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.09,0.35%,,,,,,,,,,,,,,,,,,,,,,,2.77,0.06,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.08%,0.08%,0.08%,-0.04%,-0.33%,-0.08%,0.12%,-2.10%,-4.00%,-0.38%,,0.76%,,0.26,0.77%,0.96%,-0.12%,-1.15%,-0.61%,-3.46%,2.23%,-5.76%,6.37%,-5.76%,6.37%,47.15,,6/27/2024,No,Yes,,-0.08%,1.09%,,23.28,2.43,31488,56,,25.44,25.72,25.80,25.67,25.70,1.01%,,,"Global or ExUS Equities - Dividend & Fundamental","Equities (Stocks)","Global Equities",,,"Active",0.47%,118,84097914,25.30,0.02,8200539.60,10.80,20816333.80,32.89,6149836.64,7.89,74704170.76,795.25,,,,,3.09,"Global equity volatility"
1550,"CGGO","Capital Group Global Growth Equity ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.32,1.09%,,,,,,,,,,,,,,,,,,,,,,,0.76,0.50,,,,,,,,,,,0.01%,0.02%,-0.02%,0.01%,-0.07%,-0.10%,0.03%,0.14%,-0.14%,-0.08%,-0.32%,-2.50%,-3.86%,-2.79%,15.00%,0.91%,0.96,0.38,1.29%,1.18%,-0.31%,-1.16%,0.28%,-3.83%,2.38%,-4.02%,17.14%,-4.02%,61.74%,47.06,,2/24/2022,No,Yes,,-0.05%,1.20%,,663.41,1.47,542166,914,,29.15,29.50,29.60,29.42,29.49,1.15%,,,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Equities",,,"Active",0.47%,93,4845197824,29.03,0.02,192474995.64,4.14,477365751.08,10.93,64002438.84,1.34,1972056197.40,68.64,14.49,,,,7.21,"Global equity growth"
1551,"CGGR","Capital Group Growth ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.12,0.32%,,,,,,,,,,,,,,,,,,,,,,,0.73,1.24,,,,,,,,,,,-0.01%,0.01%,0.04%,0.04%,-0.07%,-0.07%,0.04%,0.22%,0.11%,0.47%,0.76%,-1.49%,6.84%,11.67%,34.42%,2.38%,1.14,0.66,1.87%,1.67%,0.47%,1.20%,11.76%,-3.31%,9.43%,-3.31%,37.04%,-3.31%,104.60%,53.35,,2/24/2022,Yes,Yes,,0.36%,1.91%,,1698.93,1.18,1111846,2541,,37.21,37.92,38.18,37.76,38.06,2.27%,,,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Equities",,,"Active",0.39%,108,9441700297,37.30,0.02,550721435.64,6.19,1256175282.46,15.35,182473698.10,1.97,3804244373.50,67.48,31.62,,,,15.85,"U.S. equity growth value"
1552,"CGHM","Capital Group Municipal High-Income ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.45,1.79%,,,,,,,,,,,,,,,,,,,,,,,0.38,0.03,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.04%,0.11%,-0.85%,-2.08%,-2.33%,-0.97%,,-0.61%,,0.08,0.30%,0.29%,-0.60%,-1.44%,-1.67%,-2.88%,0.40%,-3.59%,0.86%,-3.59%,0.86%,35.94,,6/27/2024,No,Yes,,0.11%,0.27%,,73.90,0.52,21573,56,,25.03,25.10,25.12,25.10,25.12,0.38%,,,"Bonds - Municipal","Bonds","US Bonds",,"US","Active",0.34%,343,95011806,25.00,0.00,26485817.85,38.65,35410588.90,59.41,13854676.35,17.07,76011317.00,400.05,,,,,2.37,"U.S. fixed-income municipal-bonds bonds high-yield"
1553,"CGIB","Capital Group International Bond ETF (USD-Hedged)","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.42,1.66%,,,,,,,,,,,,,,,,,,,,,,,5.56,0.02,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.32%,0.24%,0.24%,-0.48%,-2.26%,-1.65%,-0.42%,,-0.58%,,0.11,0.81%,0.27%,-0.75%,-1.37%,-1.34%,-2.56%,1.99%,-2.62%,1.99%,-2.62%,1.99%,36.59,,6/27/2024,No,Yes,,0.28%,0.62%,,3.42,11.56,22008,36,,24.90,25.05,25.08,25.03,25.12,0.90%,,,"Bonds - Broad Market","Bonds","Global Bonds",,,"Active",0.45%,172,49558998,25.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0.25,"International fixed-income bonds treasuries hedge-currency"
1554,"CGIC","Capital Group International Core Equity ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.16,0.67%,,,,,,,,,,,,,,,,,,,,,,,0.05,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.00%,-0.07%,-0.16%,-0.25%,-0.55%,-2.56%,-7.05%,-5.97%,,0.60%,,0.27,0.77%,1.03%,-0.14%,-1.63%,-3.43%,-5.29%,2.20%,-8.61%,4.13%,-8.61%,4.13%,45.92,,6/27/2024,No,Yes,,-0.33%,1.31%,,32.13,0.75,13497,17,,23.95,24.27,24.26,24.19,24.19,0.98%,,,"Global or ExUS Equities - Dividend & Fundamental","Equities (Stocks)","Global Ex. US Equity Income",,,"Active",0.54%,163,55134822,23.72,0.02,2896880.76,5.55,4125022.48,8.09,962453.80,1.78,48750183.84,763.55,,,,,-6.42,"International equity dividend large-cap"
1555,"CGIE","Capital Group International Equity ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.35,1.27%,,,,,,,,,,,,,,,,,,,,,,,0.52,0.05,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.25%,-0.18%,-0.15%,-0.83%,-3.92%,-8.60%,-7.31%,-0.11%,0.07%,0.86,0.27,0.89%,0.87%,-0.60%,-2.43%,-4.87%,-5.91%,1.93%,-10.56%,3.44%,-10.56%,15.19%,41.12,,9/28/2023,No,Yes,,-0.29%,1.02%,,95.90,0.69,36885,156,,27.33,27.61,27.63,27.48,27.53,0.73%,,,"Global or ExUS Equities - Dividend & Fundamental","Equities (Stocks)","Global Equities",,,"Active",0.54%,76,295602936,27.16,0.01,39697234.08,15.51,80942625.48,37.71,8767965.12,3.06,223644525.00,310.80,0.89,,,,8.29,"International equity growth dividend"
1556,"CGMS","Capital Group U.S. Multi-Sector Income","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,1.61,5.90%,,,,,,,,,,,,,,,,,,,,,,,0.76,0.49,,,,,,,,,,,0.00%,-0.00%,0.02%,0.02%,-0.02%,-0.02%,-0.02%,0.09%,-0.00%,0.04%,0.40%,-1.05%,-1.30%,-0.26%,0.77%,0.11%,0.39,0.12,0.47%,0.43%,0.11%,-0.47%,-0.03%,-1.59%,0.92%,-2.47%,3.09%,-4.91%,9.24%,49.00,,10/27/2022,No,Yes,,0.07%,0.63%,,642.79,0.76,272608,455,,27.12,27.29,27.12,27.28,27.31,0.70%,,,"Bonds - Broad Market","Bonds","US Bonds",,"US","Active",0.39%,1184,1982471350,27.08,0.01,173573257.68,9.60,517221013.44,35.30,50550886.80,2.62,1604822562.72,424.95,5.94,,,,9.06,"U.S. fixed-income bonds debt derivatives multi-sector"
1557,"CGMU","Capital Group Municipal Income ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.86,3.22%,,,,,,,,,,,,,,,,,,,,,,,0.24,0.11,,,,,,,,,,,0.00%,0.01%,0.01%,-0.01%,0.03%,0.03%,-0.01%,0.02%,-0.07%,-0.08%,-0.42%,-1.55%,-1.71%,-1.11%,-0.93%,-0.34%,0.35,0.08,0.38%,0.28%,-0.39%,-0.97%,-0.94%,-2.16%,0.37%,-2.59%,1.00%,-4.53%,6.80%,35.93,,10/27/2022,No,Yes,,-0.08%,0.26%,,468.46,0.81,210213,263,,26.78,26.85,26.86,26.82,26.83,0.18%,,,"Bonds - Municipal","Bonds","US Bonds",,"US","Active",0.27%,1384,2675738069,26.74,0.00,130833014.64,5.14,331205676.30,14.13,27366236.52,1.03,2170877614.44,430.00,1.64,,,,5.89,"U.S. fixed-income municipal-bonds bonds"
1558,"CGNG","Capital Group New Geography Equity ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.07,0.27%,,,,,,,,,,,,,,,,,,,,,,,0.70,0.04,,,,,,,,,,,0.02%,0.02%,0.00%,0.00%,0.00%,0.00%,0.12%,0.24%,-0.04%,0.08%,-0.52%,-3.34%,-6.43%,-2.99%,,0.16%,,0.28,1.07%,0.98%,-0.71%,-1.87%,-2.15%,-5.45%,2.52%,-7.67%,6.99%,-7.67%,6.99%,44.33,,6/27/2024,No,Yes,,0.08%,1.10%,,62.78,4.58,160086,235,,24.52,24.79,24.84,24.75,24.81,1.18%,,,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Equities",,,"Active",0.64%,226,116783472,24.31,0.02,21915313.76,23.10,46504537.04,66.17,15924654.88,15.79,111440527.24,2085.75,,,,,-4.00,"Global equity"
