"No.","Ticker","Company","Index","Sector","Industry","Country","Exchange","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
2792,"ESGX","Tuttle Capital Shareholders First Index ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.06%,5.47%,,,,4.90%,,0.18,0.00%,0.01%,0.47%,1.84%,2.00%,-1.32%,5.51%,-1.32%,5.94%,-1.32%,5.94%,55.26,,9/10/2024,No,No,,0.00%,0.30%,,0.08,0.07,2,1,,26.14,26.22,26.22,26.22,26.22,0.30%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Passive",0.75%,51,262530,26.25,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,19.02,"U.S. equity large-cap non-ESG politics"
2793,"ESHA","ESH Acquisition Corp","-","Financial","Shell Companies","USA","NASD",158.33,37.22,,,,1.27,102.15,,8.49,0.11,,,0.00%,0.29,,,,,,0.00%,,17.78%,0.00,4.26,,,11.79,9.29,78.80%,36.66%,0.00%,79.52%,,0.07%,0.07,0.01,3.45%,3.48%,3.42%,1.67,1.67,0.00,0.00,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.12%,1.31%,2.27%,4.35%,7.14%,5.38%,0.02,0.03,0.33%,0.15%,1.04%,1.44%,3.47%,0.00%,3.05%,0.00%,5.88%,0.00%,7.46%,69.27,,7/21/2023,No,Yes,,0.00%,0.00%,,96.26,0.00,0,0,,10.80,10.80,10.80,10.80,10.80,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,"ESI","Element Solutions Inc","-","Basic Materials","Specialty Chemicals","USA","NYSE",6448.35,24.68,16.97,2.09,2.68,2.69,17.15,23.76,10.07,1.58,0.35,1.29%,65.52%,1.10,0.35,11.42%,11.28%,,11.78%,4.36%,7.63%,226.12%,2406.10,266.60,1.96%,2.95%,242.13,222.00,91.69%,8.33%,0.00%,91.71%,-0.73%,0.71%,1.18,1.59,5.28%,11.38%,6.12%,3.52,2.77,0.78,0.79,41.56%,14.71%,11.08%,-0.02%,-0.03%,-0.03%,0.02%,-0.27%,-0.35%,-0.49%,-0.78%,-0.18%,0.07%,-2.25%,-3.88%,5.66%,0.20%,21.13%,17.31%,1.28,0.56,1.90%,1.83%,-3.17%,-0.75%,5.18%,-8.85%,10.71%,-8.85%,26.73%,-8.85%,417.05%,41.82,10/28/2024 4:30:00 PM,10/22/2013,Yes,Yes,5300,-0.22%,-0.31%,1.58,1348.15,0.48,227531,2145,32.10,27.29,27.20,27.38,26.82,27.15,-0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,"ESIX","SPDR S&P SmallCap 600 ESG ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.50,1.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.12%,-0.12%,0.37%,0.37%,-0.52%,1.30%,7.07%,17.38%,28.86%,14.90%,1.04,0.31,0.59%,0.35%,-0.54%,2.61%,9.85%,-3.15%,8.66%,-3.15%,21.07%,-3.15%,43.82%,51.97,,1/11/2022,No,No,,0.36%,0.31%,,2.37,1.48,1227,12,,33.27,33.37,33.50,33.37,33.49,0.67%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Corporate Governance","US","Passive",0.12%,377,7496345,33.32,0.01,842505.95,12.66,1632274.80,27.84,2360844.67,45.97,2360844.67,45.97,20.52,,,,5.23,"U.S. equity small-cap SP600"
2796,"ESLA","Estrella Immunopharma Inc","-","Healthcare","Biotechnology","USA","NASD",41.59,,,,,56.09,23.10,,0.02,0.05,,,,-0.24,,,,,,,,94.75%,0.00,-8.82,,,35.20,10.10,28.69%,72.09%,0.00%,0.55%,48.63%,0.37%,0.27,0.04,-56.73%,-163.06%,-1181.58%,0.75,0.75,0.00,0.00,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.31%,-0.08%,7.13%,-0.08%,-17.25%,41.56%,32.52%,35.13%,-4.87%,7.13%,0.46,0.17,18.70%,14.47%,5.66%,24.28%,7.91%,-19.93%,88.75%,-63.19%,88.75%,-96.40%,88.75%,55.54,,9/14/2021,No,Yes,,15.45%,-13.71%,,138.21,0.72,34769,109,,1.19,1.03,1.39,1.11,1.19,-0.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,"ESLT","Elbit Systems Ltd","-","Industrials","Aerospace & Defense","Israel","NASD",11798.02,45.29,27.84,4.16,1.81,3.84,95.63,61.56,69.02,2.77,2.00,0.75%,42.13%,5.85,1.78,58.82%,24.36%,-0.05%,10.90%,10.37%,14.38%,30.39%,6523.45,261.15,2.91%,5.61%,44.48,24.90,55.98%,44.07%,0.00%,26.63%,-1.46%,0.19%,1.63,0.05,2.55%,8.83%,6.83%,1.15,0.64,0.25,0.52,23.89%,6.37%,4.00%,0.01%,0.00%,0.00%,0.10%,-0.24%,-0.07%,0.20%,0.97%,2.63%,3.44%,8.83%,11.71%,37.87%,44.17%,27.45%,24.27%,0.53,5.20,1.56%,1.50%,6.30%,14.08%,29.54%,3.92%,31.68%,3.92%,51.17%,3.92%,8220.82%,69.67,11/19/2024 8:30:00 AM,11/27/1996,Yes,Yes,18984,2.64%,2.68%,3.00,29.29,3.68,37678,1160,256.10,251.43,258.18,265.24,257.10,265.01,5.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,"ESML","iShares ESG Aware MSCI USA Small-Cap ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.47,1.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.09%,-0.14%,-0.17%,-0.22%,0.54%,0.47%,-1.12%,1.43%,7.95%,16.55%,17.72%,17.04%,1.15,0.53,1.05%,1.15%,-0.98%,2.20%,9.96%,-3.91%,8.53%,-3.91%,23.28%,-3.91%,167.14%,50.09,,4/12/2018,No,Yes,,0.42%,0.05%,,116.92,0.52,21167,170,,44.28,44.30,44.63,44.27,44.49,0.47%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Corporate Governance","US","Passive",0.17%,920,1982989968,44.31,0.00,46528731.95,2.40,57026777.05,2.96,261242303.60,15.17,263133549.80,15.30,21.91,5.07,10.82,,9.83,"U.S. equity ESG small-cap"
2799,"ESMV","iShares ESG MSCI USA Min Vol Factor ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.46,1.59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.17%,-0.56%,1.05%,10.11%,16.06%,15.83%,0.74,0.15,0.20%,0.27%,-1.45%,-0.43%,5.70%,-3.24%,2.55%,-3.24%,18.04%,-3.24%,40.77%,41.51,,11/4/2021,No,No,,0.00%,0.11%,,5.38,0.11,200,1,,28.95,28.98,28.98,28.98,28.98,0.11%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Corporate Governance","US","Passive",0.18%,154,10130662,28.94,0.00,-2988785.50,-22.78,-2988785.50,-22.78,-427806.55,-4.05,-427806.55,-4.05,17.22,6.20,,,6.21,"U.S. equity volatility ESG"
2800,"ESN","Essential 40 Stock ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.10,0.63%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.07%,-0.13%,-1.66%,-0.61%,,,,-0.55%,,0.11,0.59%,0.57%,-1.51%,-0.63%,-0.63%,-3.06%,2.72%,-3.06%,2.72%,-3.06%,2.72%,37.32,,10/21/2024,No,Yes,,0.20%,-0.23%,,19.87,0.29,2043,19,,15.34,15.30,15.32,15.30,15.33,-0.04%,,,"US Equities - Broad Market & Size","Equities (Stocks)","US Equities",,"US","Active",0.70%,44,81752237,15.33,-0.00,2167900.00,2.72,5532700.00,7.26,5532700.00,7.26,5532700.00,7.26,,,,,-4.16,"U.S. equity blue-chip large-cap"
2801,"ESNT","Essent Group Ltd","RUT","Financial","Insurance - Specialty","Bermuda","NYSE",5901.57,8.08,8.06,2.62,4.90,1.05,,7.01,53.11,,1.12,2.01%,15.38%,6.90,1.65,6.20%,0.27%,6.38%,3.08%,8.85%,6.52%,-0.57%,1204.23,736.87,-4.50%,-0.07%,106.20,102.85,96.85%,3.17%,-0.65%,93.59%,-1.40%,1.60%,2.59,1.65,11.15%,14.10%,12.01%,7.92,,0.09,0.09,,74.62%,61.19%,0.01%,0.01%,0.02%,0.03%,-0.04%,-0.01%,-0.07%,-0.01%,0.89%,1.95%,1.93%,0.22%,-12.14%,0.10%,6.46%,5.77%,1.10,1.00,1.73%,1.60%,-0.92%,-4.57%,-4.35%,-14.43%,4.81%,-14.62%,10.13%,-14.62%,238.40%,43.60,11/1/2024 8:30:00 AM,10/31/2013,Yes,Yes,536,0.48%,0.60%,1.70,635.86,0.62,136878,1753,65.22,55.19,55.52,55.95,55.10,55.78,1.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,"ESOA","Energy Services of America Corp","-","Industrials","Engineering & Construction","USA","NASD",332.14,13.48,,,0.94,6.25,22.84,15.59,3.14,0.86,0.09,0.46%,11.26%,1.46,0.10,-71.52%,,28.96%,,21.57%,0.46%,412.98%,352.07,24.17,233.33%,10.74%,16.57,11.46,69.16%,30.85%,-5.33%,28.36%,1.54%,3.08%,2.02,0.35,17.11%,59.75%,35.59%,1.38,1.38,0.30,0.66,13.76%,5.63%,6.86%,-0.30%,0.93%,0.38%,0.00%,1.14%,0.21%,0.15%,2.61%,11.79%,19.48%,26.73%,39.52%,91.89%,160.34%,434.88%,228.26%,0.83,1.22,8.30%,7.25%,26.65%,50.61%,112.59%,15.67%,113.60%,15.67%,467.34%,15.67%,13215.27%,75.10,12/16/2024 8:30:00 AM,10/3/2006,No,Yes,1282,15.47%,6.32%,1.00,174.81,7.05,430918,3116,20.00,15.99,17.00,19.83,16.73,19.63,22.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803,"ESP","Espey Manufacturing & Electronics Corp","-","Industrials","Electrical Equipment & Parts","USA","AMEX",78.99,11.50,,,1.95,1.69,3.37,13.69,16.74,8.42,0.78,2.73%,29.45%,2.46,,,,18.51%,,1.97%,21.88%,39.61%,40.61,6.32,,,2.54,1.83,72.05%,34.41%,-1.53%,17.16%,9.60%,0.31%,0.20,0.01,11.81%,15.95%,14.87%,3.55,2.27,0.00,0.00,27.60%,17.33%,15.56%,0.00%,0.66%,0.66%,0.66%,0.64%,0.69%,0.41%,-0.46%,-3.90%,-3.90%,-3.41%,-5.94%,14.22%,18.82%,58.47%,51.60%,0.16,1.31,4.31%,5.51%,-3.66%,-6.73%,12.99%,-14.09%,7.47%,-14.09%,61.82%,-14.09%,673.62%,40.63,11/13/2024 4:30:00 PM,7/3/1962,No,Yes,148,-0.67%,0.07%,3.00,28.09,0.56,5452,209,25.00,28.52,28.54,28.54,28.24,28.35,-0.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,"ESPO","VanEck Video Gaming and eSports ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.54,0.63%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06%,-0.02%,-0.02%,0.06%,0.01%,0.03%,0.13%,0.34%,0.66%,1.17%,-1.17%,7.86%,18.41%,30.28%,50.82%,51.45%,0.86,1.47,1.89%,1.55%,1.38%,8.28%,23.46%,-4.09%,18.33%,-4.09%,57.54%,-4.09%,244.06%,59.03,,10/17/2018,Yes,Yes,,1.42%,-0.25%,,16.62,1.13,6593,328,,84.93,84.72,85.84,84.58,85.92,1.17%,,,"Global or ExUS Equities - Industry Sector","Equities (Stocks)","Global Equities","Communication Services",,"Passive",0.56%,29,284917500,85.05,0.01,-3999000.00,-1.38,-7999000.00,-2.73,-73587500.00,-20.53,-73587500.00,-20.53,52.02,8.72,19.60,,19.08,"Global equity gaming e-sports"
2805,"ESPR","Esperion Therapeutics Inc","RUT","Healthcare","Drug Manufacturers - Specialty & Generic","USA","NASD",406.65,,7.06,,1.38,,2.81,,-1.89,0.83,,,,-0.66,-0.14,85.16%,209.88%,23.09%,16.90%,7.64%,52.00%,58.91%,295.45,-86.77,14.43%,0.63%,195.44,195.06,99.81%,1.00%,-1.39%,65.84%,-5.01%,15.63%,5.63,30.49,-32.41%,,-58.53%,1.85,1.37,,,81.57%,10.00%,-29.37%,0.17%,-0.02%,-0.26%,-0.46%,-0.47%,-1.10%,-0.89%,-0.47%,1.04%,3.08%,-38.93%,11.38%,31.40%,-18.50%,35.20%,-21.77%,1.00,0.36,23.61%,12.61%,-16.42%,-1.96%,4.45%,-40.63%,28.52%,-40.63%,48.04%,-98.07%,234.14%,43.74,11/7/2024 8:30:00 AM,6/26/2013,Yes,Yes,240,2.59%,1.33%,1.71,5415.50,1.61,3056230,3623,7.51,2.25,2.28,2.39,2.21,2.34,3.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806,"ESQ","Esquire Financial Holdings Inc","RUT","Financial","Banks - Regional","USA","NASD",644.37,15.89,14.30,,4.84,2.82,,13.97,27.95,,0.60,0.76%,9.67%,4.96,1.38,13.08%,6.85%,34.19%,,26.52%,15.60%,13.78%,133.15,41.79,2.29%,1.38%,8.32,6.97,83.77%,16.28%,-0.96%,57.88%,3.47%,3.45%,7.79,0.24,2.56%,19.99%,17.86%,0.29,,0.01,0.01,,42.92%,31.38%,-0.05%,-0.05%,-0.05%,-0.04%,0.04%,-0.09%,0.31%,0.74%,1.26%,2.09%,2.71%,8.42%,25.85%,70.78%,57.56%,57.69%,0.74,2.34,3.23%,3.09%,2.29%,10.71%,38.55%,-2.61%,29.25%,-2.61%,77.23%,-2.61%,627.42%,60.43,10/24/2024 8:30:00 AM,6/27/2017,No,Yes,140,2.01%,0.08%,1.67,30.89,0.47,5077,421,80.00,77.17,77.23,78.54,77.18,78.78,2.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,"ESRT","Empire State Realty Trust Inc","RUT","Real Estate","REIT - Diversified","USA","NYSE",1858.42,40.63,,21.38,2.44,1.82,3.95,28.39,6.10,2.80,0.14,1.26%,46.40%,0.27,,,,-5.06%,1.90%,0.79%,4.22%,14.47%,763.20,45.38,,4.68%,165.51,135.80,82.05%,18.56%,0.00%,72.17%,4.58%,3.54%,4.04,4.81,1.15%,4.95%,1.28%,,,2.49,2.49,29.49%,20.51%,5.95%,0.00%,-0.05%,0.00%,0.00%,-0.02%,-0.14%,-0.09%,0.18%,-0.58%,-0.76%,-1.99%,5.08%,1.89%,19.73%,13.87%,14.29%,1.42,0.26,2.90%,2.26%,0.56%,1.10%,8.94%,-4.69%,6.13%,-4.69%,26.14%,-50.25%,113.82%,52.67,10/21/2024 4:30:00 PM,10/2/2013,Yes,Yes,666,-1.73%,0.36%,3.00,1190.24,0.43,178807,1722,11.75,11.23,11.27,11.27,11.03,11.07,-1.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808,"ESS","Essex Property Trust, Inc","S&P 500","Real Estate","REIT - Residential","USA","NYSE",19904.91,35.23,50.11,9.89,11.43,3.56,248.01,21.15,84.55,1.22,9.72,3.22%,146.30%,8.56,1.44,37.83%,-30.95%,1.37%,3.56%,3.70%,7.52%,35.51%,1741.73,549.46,36.35%,0.86%,64.27,63.77,99.22%,0.77%,-6.30%,97.77%,-0.23%,1.43%,2.50,0.91,4.37%,10.02%,4.64%,,,1.18,1.18,35.39%,41.42%,31.55%,0.03%,0.06%,0.05%,-0.02%,0.02%,-0.06%,-0.43%,0.09%,0.72%,1.03%,0.12%,-0.45%,-3.45%,7.14%,21.28%,21.55%,0.93,5.27,2.03%,1.52%,-0.60%,1.18%,8.85%,-4.22%,9.35%,-5.15%,35.11%,-17.06%,1960.68%,50.51,10/29/2024 4:30:00 PM,6/7/1994,Yes,Yes,1750,0.44%,0.09%,2.62,363.96,0.29,36709,1082,309.41,299.79,300.05,302.93,298.73,301.38,0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809,"ESSA","ESSA Bancorp Inc","RUT","Financial","Banks - Regional","USA","NASD",199.97,11.29,,,1.79,0.88,,15.90,22.76,,0.60,2.99%,33.66%,1.78,,,,8.67%,,8.87%,5.10%,-7.37%,111.57,16.99,,,10.12,8.32,82.21%,17.93%,-0.09%,45.92%,2.80%,0.27%,2.10,0.02,0.76%,7.55%,6.92%,0.04,,0.07,1.28,,18.79%,15.23%,0.00%,0.20%,0.20%,0.75%,0.75%,0.75%,-0.35%,-0.69%,-0.20%,-2.47%,-0.40%,-0.40%,6.18%,21.08%,5.24%,0.40%,0.40,0.50,1.73%,2.23%,-0.99%,1.78%,10.46%,-6.51%,10.14%,-6.51%,31.42%,-7.78%,115.20%,49.56,10/23/2024 4:30:00 PM,4/4/2007,Yes,Yes,253,0.70%,-0.80%,3.00,10.88,0.10,384,41,19.00,20.12,19.96,19.96,19.96,20.10,-0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,"ESTA","Establishment Labs Holdings Inc","-","Healthcare","Medical Devices","USA","NASD",1361.36,,,,8.89,40.21,34.29,,1.17,1.37,,,,-2.58,-0.64,20.98%,25.31%,-20.32%,,24.05%,4.47%,47.48%,153.07,-70.61,4.07%,-0.55%,27.96,23.08,82.55%,10.55%,-3.63%,102.27%,16.01%,21.15%,10.17,4.88,-25.53%,-223.45%,-30.58%,3.62,2.28,6.06,6.09,65.08%,-34.91%,-46.13%,0.01%,0.05%,0.09%,0.21%,-0.04%,0.31%,0.30%,0.05%,4.77%,2.84%,8.69%,25.38%,7.97%,8.84%,74.25%,81.66%,1.16,2.47,5.16%,5.43%,7.13%,7.76%,1.47%,-7.51%,29.70%,-21.77%,108.56%,-49.86%,522.10%,59.28,11/7/2024 4:30:00 PM,7/19/2018,Yes,Yes,908,2.26%,-0.02%,1.29,479.86,0.88,148075,1241,60.29,46.00,45.99,47.48,44.76,47.03,2.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811,"ESTC","Elastic N.V","-","Technology","Software - Application","USA","NYSE",10460.67,188.54,54.30,12.57,7.60,13.29,8.71,52.02,7.83,11.95,0.03,0.03%,0.00%,0.55,0.47,44.66%,11.32%,,15.00%,36.79%,17.63%,1.52%,1375.74,60.35,54.57%,3.12%,103.63,88.43,85.33%,14.72%,-17.22%,81.16%,-0.64%,2.60%,1.71,2.30,3.03%,9.53%,4.34%,1.90,1.90,0.71,0.73,74.02%,-7.63%,4.39%,-0.02%,0.07%,-0.25%,-0.18%,-0.02%,-0.13%,-0.18%,-0.65%,0.58%,-1.83%,-3.53%,16.61%,38.44%,-7.37%,-8.58%,-7.67%,1.05,4.12,3.60%,3.77%,-1.21%,13.60%,5.19%,-11.95%,36.39%,-23.52%,50.80%,-45.19%,166.74%,54.50,11/21/2024 4:30:00 PM,10/5/2018,Yes,Yes,3187,0.39%,-0.38%,1.62,1344.76,0.53,247382,3402,130.38,104.05,103.65,105.84,103.26,104.06,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812,"ESUS","ETRACS 2x Leveraged MSCI US ESG Focus TR ETN","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.52%,9.75%,15.91%,36.59%,104.37%,54.04%,1.80,0.57,0.00%,0.29%,5.15%,10.66%,36.09%,0.53%,28.83%,0.53%,62.96%,0.53%,154.04%,68.05,,9/15/2021,No,Yes,,0.00%,0.00%,,0.56,0.00,0,0,,36.33,36.33,36.33,36.33,36.33,0.00%,,,"Equity - Leveraged / Inverse","Equities (Stocks)","US Equities","Corporate Governance","US","Passive",0.95%,,10836000,36.12,0.01,0.00,0.00,-22648500.00,-67.64,-22648500.00,-67.64,-22648500.00,-67.64,62.09,9.57,,,12.16,"U.S. equity ESG leverage"
2813,"ET","Energy Transfer LP","-","Energy","Oil & Gas Midstream","USA","NYSE",64075.55,13.90,12.20,0.89,0.77,2.06,197.16,9.29,9.16,0.10,1.29,6.81%,113.15%,1.36,0.38,26.77%,11.99%,-0.88%,15.62%,13.18%,0.16%,120.26%,83662.00,4589.00,-3.24%,-3.77%,3423.70,2935.18,85.73%,14.27%,0.63%,29.08%,0.53%,1.55%,3.13,45.49,4.36%,14.80%,4.83%,1.08,0.88,1.70,1.70,12.21%,10.80%,5.49%,-0.02%,-0.05%,0.17%,0.11%,0.03%,0.03%,0.14%,-0.34%,-0.89%,-1.09%,0.22%,10.09%,17.86%,23.25%,37.22%,36.82%,1.69,0.42,2.44%,2.37%,-0.41%,7.46%,16.04%,-5.69%,17.57%,-5.69%,39.45%,-46.72%,492.35%,56.76,11/6/2024 4:30:00 PM,2/3/2006,Yes,Yes,13786,-0.47%,-0.36%,1.42,14512.21,0.79,3989470,8415,20.93,19.04,18.97,19.09,18.81,18.88,-0.83%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814,"ETB","Eaton Vance Tax-Managed Buy-Write Income Fund","-","Financial","Closed-End Fund - Equity","USA","NYSE",444.73,7.53,,,64.62,1.01,,,15.04,,1.22,8.05%,27.97%,2.01,,,,,,,-8.10%,-13.70%,6.88,,,,29.37,29.37,100.00%,,,28.63%,,0.13%,0.71,0.04,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.19%,0.26%,0.26%,0.53%,2.37%,5.87%,7.07%,15.75%,16.64%,0.96,0.12,0.72%,0.77%,0.92%,2.92%,7.70%,-0.33%,6.18%,-0.33%,19.59%,-29.06%,95.39%,67.78,,4/27/2005,No,Yes,,0.26%,0.13%,,53.32,0.68,12746,47,,15.08,15.10,15.17,15.08,15.14,0.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,"ETD","Ethan Allen Interiors, Inc","RUT","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA","NYSE",771.71,12.15,12.07,1.32,1.21,1.61,5.68,11.17,18.67,5.31,1.52,5.04%,59.07%,2.48,0.61,-6.43%,7.15%,20.97%,9.20%,-1.41%,-5.83%,-1.46%,636.67,63.60,3.57%,-2.10%,25.43,23.61,92.84%,7.17%,-3.38%,85.78%,0.92%,10.79%,9.54,2.55,8.61%,13.57%,11.10%,1.99,1.08,0.21,0.27,60.69%,11.72%,9.99%,0.04%,0.09%,0.09%,0.38%,-0.21%,-0.22%,0.03%,-0.38%,-0.03%,-0.08%,-1.84%,3.34%,-5.68%,10.32%,-4.00%,-4.30%,1.29,0.69,2.07%,2.08%,-0.32%,1.14%,0.49%,-4.71%,10.18%,-14.23%,15.14%,-20.79%,616.20%,50.36,10/30/2024 4:30:00 PM,3/16/1993,Yes,Yes,3404,0.02%,-0.10%,2.33,267.08,0.25,23650,560,32.00,30.16,30.13,30.30,30.00,30.14,-0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,"ETEC","iShares Breakthrough Environmental Solutions ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.97,4.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.74%,0.67%,-4.48%,-6.46%,-15.03%,-15.21%,1.38,0.24,0.24%,0.22%,-0.47%,-3.10%,-5.31%,-13.17%,1.74%,-16.53%,5.47%,-27.61%,5.47%,44.80,,3/31/2023,No,No,,0.00%,0.30%,,0.49,2.43,415,3,,19.79,19.85,19.85,19.85,19.85,0.30%,,,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Equities","Innovation / Patent Based",,"Passive",0.47%,60,3174941,19.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.18,,,,-13.25,"Global equity environmental climate-change"
2817,"ETG","Eaton Vance Tax-Advantaged Global Dividend Income Fund","-","Financial","Closed-End Fund - Equity","USA","NYSE",1463.42,6.10,,,12.93,0.97,,,19.68,,1.43,7.50%,59.08%,3.14,,,,,,,34.90%,48.40%,113.22,,,,76.46,76.46,100.00%,,,20.97%,,0.03%,0.18,0.02,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.10%,-0.14%,-0.31%,1.00%,-0.98%,0.58%,0.74%,3.12%,12.00%,11.93%,1.31,0.16,0.77%,0.88%,0.16%,0.03%,3.05%,-2.10%,3.12%,-2.15%,15.93%,-34.81%,208.36%,50.25,,1/28/2004,No,Yes,,0.05%,0.21%,,120.09,0.72,30359,113,,19.09,19.13,19.21,19.12,19.14,0.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,
