"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
836,"BBY","Best Buy Co. Inc.","S&P 500","Consumer Cyclical","Specialty Retail","USA",15994.76,13.00,11.08,,0.37,5.22,11.05,23.70,14.17,6.69,3.76,5.09%,64.79%,5.69,1.08,-5.57%,10.90%,1.77%,-1.10%,0.58%,-0.60%,-4.92%,43452.00,1241.00,7.73%,0.62%,215.40,194.01,90.07%,10.33%,-7.85%,83.50%,-3.42%,8.33%,5.44,16.15,8.07%,42.44%,19.38%,1.00,0.37,1.10,1.30,21.96%,3.97%,2.86%,0.01%,-0.01%,-0.02%,-0.08%,-0.12%,-0.26%,-0.36%,-0.16%,-0.12%,-1.40%,0.96%,-1.65%,-0.90%,15.81%,1.69%,-5.56%,1.48,1.77,2.04%,2.12%,-0.69%,-4.25%,-0.25%,-11.31%,3.15%,-14.14%,18.67%,-47.93%,54525.14%,43.53,5/30/2024 8:30:00 AM,4/18/1985,Yes,Yes,85000,-1.73%,1.18%,2.60,2972.30,0.53,669328,7511,84.70,74.35,75.23,75.48,73.69,73.93,-0.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,"BC","Brunswick Corp.","-","Consumer Cyclical","Recreational Vehicles","USA",5632.26,15.49,9.83,1.03,0.94,2.75,10.05,16.27,30.28,8.29,1.68,2.01%,26.83%,5.38,1.92,-17.15%,16.26%,14.67%,15.00%,10.10%,-21.71%,-36.53%,6022.80,376.10,0.15%,-0.00%,68.23,66.66,97.70%,1.34%,-5.69%,102.51%,-3.51%,7.01%,6.96,4.67,6.07%,18.90%,8.24%,1.68,0.75,1.23,1.45,26.38%,10.99%,6.24%,-0.00%,-0.01%,-0.00%,0.09%,0.12%,0.17%,0.00%,0.12%,-0.26%,-1.96%,2.05%,-1.84%,-3.79%,18.59%,7.13%,-13.85%,1.55,2.10,2.13%,2.47%,0.86%,-4.82%,0.05%,-13.76%,5.39%,-16.37%,25.40%,-29.13%,4479.92%,46.33,4/25/2024 8:30:00 AM,12/31/1907,Yes,Yes,17300,-1.96%,1.03%,2.11,671.53,0.24,69367,1689,95.06,84.15,85.02,85.00,83.09,83.35,-0.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,"BCAB","BioAtla Inc","RUT","Healthcare","Biotechnology","USA",140.96,,,,,2.84,1.75,,1.03,1.68,,,,-2.49,-0.46,31.68%,7.18%,-25.30%,,-56.91%,,16.29%,0.00,-119.24,11.37%,,48.08,38.78,80.66%,19.39%,0.92%,54.36%,11.55%,13.74%,8.47,5.33,-81.18%,-115.68%,-237.85%,4.49,4.49,0.01,0.04,,0.00%,,0.17%,0.34%,0.69%,0.51%,-2.01%,-2.17%,-2.50%,-0.34%,-0.34%,4.66%,-6.39%,11.62%,14.90%,97.97%,-24.29%,19.11%,1.26,0.37,13.00%,13.45%,9.53%,2.64%,27.14%,-27.11%,46.13%,-27.97%,136.29%,-96.18%,136.29%,52.01,5/14/2024 4:30:00 PM,12/16/2020,Yes,Yes,65,1.74%,10.34%,1.00,629.23,2.43,646949,2610,11.50,2.61,2.88,3.18,2.74,2.93,12.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,"BCAL","Southern Calif Bancorp","-","Financial","Banks - Regional","USA",260.16,11.60,7.74,,2.02,0.89,,12.86,15.79,,,,0.00%,1.21,0.27,-14.39%,52.52%,14.23%,,32.34%,6.17%,-40.57%,128.80,22.62,13.73%,-3.84%,18.37,11.68,63.58%,36.98%,0.00%,41.00%,-2.63%,3.87%,11.68,0.45,0.99%,8.08%,7.07%,0.08,,0.09,0.19,,25.95%,17.56%,0.43%,0.00%,-0.14%,0.43%,0.43%,0.43%,0.36%,0.79%,0.29%,1.15%,0.65%,-1.34%,-6.28%,0.29%,-0.07%,-19.08%,0.53,0.29,1.60%,1.97%,0.16%,-3.26%,-6.72%,-12.51%,1.74%,-22.00%,8.00%,-22.00%,195.58%,45.06,4/29/2024 8:30:00 AM,10/5/2005,No,Yes,,1.15%,0.22%,2.00,38.69,0.14,2311,91,18.25,13.85,13.88,13.99,13.88,14.04,1.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,"BCAN","BYND Cannasoft Enterprises Inc","-","Technology","Software - Infrastructure","Israel",0.87,,,,1.09,1.81,0.37,,0.62,3.03,,,,-0.33,,,,,,-7.21%,-12.80%,-1824.26%,0.80,-13.61,,,42.55,0.54,1.27%,30.01%,0.00%,51.93%,,103.60%,0.36,0.56,-42.05%,-43.37%,-51.48%,3.75,3.75,0.00,0.00,28.47%,-487.56%,-1706.33%,-0.30%,-0.41%,0.14%,-0.90%,0.59%,-1.61%,-4.96%,-4.14%,0.05%,-3.31%,19.77%,27.91%,-96.72%,-99.25%,-99.77%,-98.26%,1.31,0.41,14.75%,14.44%,18.50%,-72.30%,-98.94%,-96.04%,72.42%,-99.84%,72.42%,-99.96%,72.42%,28.87,,5/31/2022,No,No,7,-12.03%,16.97%,,1551.30,7.45,4883606,6307,,1.09,1.27,1.32,1.11,1.12,2.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,"BCAT","BlackRock Capital Allocation Term Trust","-","Financial","Closed-End Fund - Equity","USA",1703.26,11.08,,,,,,,,,1.37,8.63%,79.45%,1.43,,,,,,,,,,,,,107.46,107.16,99.72%,0.31%,,32.82%,,0.04%,0.13,0.04,,,,,,,,,,,-0.00%,-0.00%,-0.00%,-0.00%,-0.10%,-0.21%,-0.19%,-0.28%,0.07%,-0.69%,-1.37%,3.39%,2.32%,8.19%,7.79%,6.02%,0.75,0.20,1.17%,1.16%,1.15%,0.10%,4.98%,-5.77%,4.07%,-5.77%,15.95%,-33.26%,20.26%,52.02,,9/25/2020,No,Yes,,-0.69%,0.63%,,299.13,1.05,133242,276,,15.86,15.96,15.96,15.81,15.85,-0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,"BCBP","BCB Bancorp Inc (NJ)","RUT","Financial","Banks - Regional","USA",175.20,6.63,6.70,0.66,0.86,0.55,,7.84,18.88,,0.64,6.20%,37.65%,1.56,0.30,-33.62%,24.40%,10.98%,10.00%,12.42%,26.31%,-30.43%,203.14,26.28,-6.79%,-0.17%,16.90,14.78,87.46%,12.85%,0.36%,36.55%,1.43%,0.68%,2.02,0.10,0.72%,8.82%,3.12%,0.69,,1.63,1.63,,18.93%,12.94%,0.00%,0.00%,0.00%,0.00%,0.10%,-0.48%,-0.39%,-0.29%,-0.67%,-0.58%,-2.09%,8.05%,-6.94%,-3.82%,1.08%,-19.61%,0.59,0.35,2.93%,3.66%,4.41%,2.96%,-8.21%,-5.06%,12.47%,-25.68%,12.47%,-50.12%,97.28%,54.83,4/19/2024 4:30:00 PM,5/22/2002,Yes,Yes,312,-0.58%,1.46%,2.50,49.41,0.29,6135,141,12.50,10.24,10.39,10.43,10.34,10.33,0.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,"BCC","Boise Cascade Co","RUT","Basic Materials","Building Materials","USA",5489.69,11.31,12.34,,0.79,2.43,6.17,12.28,57.18,22.55,0.80,0.58%,5.77%,12.29,2.75,-11.98%,5.62%,87.73%,,8.60%,6.55%,7.32%,6939.34,491.05,13.73%,5.24%,39.54,39.08,98.84%,1.00%,-6.39%,96.97%,-0.79%,2.89%,3.26,1.13,14.08%,22.31%,17.63%,3.24,2.05,0.23,0.24,18.97%,9.05%,7.08%,0.06%,0.07%,0.04%,0.11%,-0.28%,-0.22%,0.14%,0.72%,0.39%,-0.66%,4.38%,0.10%,-0.63%,38.58%,103.91%,7.49%,1.58,4.84,3.36%,3.76%,2.58%,-0.59%,17.03%,-10.10%,10.83%,-10.10%,107.54%,-10.10%,1248.48%,51.95,5/6/2024 4:30:00 PM,2/6/2013,Yes,Yes,7300,1.43%,0.57%,2.57,346.74,0.54,79029,1948,149.33,136.31,137.09,139.38,136.90,139.05,2.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,"BCD","abrdn Bloomberg All Comm Longer Dt Strategy K-1 Free ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.38,4.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,-0.12%,-0.15%,0.18%,0.60%,0.43%,1.47%,1.20%,11.24%,0.21%,2.90%,8.04%,0.37,0.25,0.48%,0.70%,1.25%,3.09%,2.95%,-0.08%,8.47%,-3.11%,11.24%,-22.44%,76.64%,63.45,,3/31/2017,Yes,Yes,,0.21%,0.21%,,51.21,0.84,18082,65,,32.91,32.98,33.12,32.88,33.05,0.43%,,,"Commodities & Metals - Diversified Commodities","Commodities & Metals","Global Commodities & Metals",,,"Active",0.30%,47,225776032,32.96,0.00,-21500.00,-0.01,-5525270.00,-2.39,-8593270.00,-3.67,-49022465.00,-17.84,8.27,9.20,11.27,,7.22,"commodity futures"
845,"BCDA","BioCardia Inc.","-","Healthcare","Biotechnology","USA",10.62,,,,22.59,,11.18,,-0.08,0.04,,,,-0.46,,,,30.13%,,100.50%,-14.06%,48.01%,0.47,-10.34,,,23.67,21.51,90.87%,19.92%,-0.34%,7.14%,-11.39%,1.22%,0.79,0.26,-210.81%,-703.62%,,0.31,0.31,,,11.11%,-2441.09%,-2208.76%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.23%,1.20%,-0.23%,1.26%,3.21%,0.28%,8.48%,-10.53%,-0.98%,-78.64%,-40.51%,1.46,0.02,4.75%,5.25%,3.83%,0.95%,-25.17%,-14.11%,23.47%,-86.47%,23.47%,-99.99%,23.47%,53.28,5/14/2024 4:30:00 PM,11/13/1996,Yes,Yes,20,0.48%,-0.71%,2.00,333.23,0.34,48317,83,4.00,0.40,0.39,0.40,0.39,0.40,-0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,"BCDF","Horizon Kinetics Blockchain Development ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.17,0.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.20%,0.09%,0.09%,0.31%,3.69%,0.10%,12.69%,15.27%,-0.82%,0.89,0.19,0.21%,0.36%,1.91%,0.10%,5.61%,-3.83%,3.88%,-3.83%,18.15%,-10.37%,26.36%,56.33,,8/2/2022,No,Yes,,0.09%,0.68%,,2.08,2.61,2295,10,,24.17,24.33,24.43,24.30,24.35,0.76%,,,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Equities",,,"Active",0.85%,22,9650640,24.13,0.01,598862.50,6.62,1837002.50,23.51,3033467.50,45.84,6386897.50,195.69,15.97,,,,-3.18,"Global equity blockchain crypto"
847,"BCE","BCE Inc","-","Communication Services","Telecom Services","Canada",31541.74,24.25,15.24,21.09,1.73,2.60,25.71,12.88,13.31,1.34,2.92,8.44%,170.05%,1.43,0.58,-7.04%,2.37%,-6.75%,1.15%,0.31%,-0.42%,-44.39%,18259.37,1300.68,2.74%,-0.98%,912.27,911.65,99.93%,0.07%,0.00%,43.61%,-0.44%,2.15%,7.58,19.61,2.73%,9.28%,3.43%,0.55,0.52,1.56,1.88,30.12%,22.20%,7.12%,0.00%,0.04%,0.04%,0.01%,0.09%,0.04%,-0.15%,0.10%,0.19%,1.19%,2.84%,7.31%,-6.58%,-10.31%,-27.18%,-12.20%,0.61,0.50,1.19%,1.35%,4.19%,2.50%,-9.28%,-6.40%,8.66%,-27.47%,8.66%,-41.73%,2067.93%,66.25,5/2/2024 8:30:00 AM,7/2/1962,Yes,Yes,45132,0.36%,0.82%,2.61,2586.75,0.50,544483,2454,36.90,34.17,34.45,34.65,34.39,34.58,1.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,"BCG","Binah Capital Group Inc.","-","Financial","Asset Management","USA",17.30,,,,0.11,32.97,2.27,7.00,0.15,2.20,,,0.00%,-0.28,,,,,,-2.43%,,122.53%,159.86,0.57,,,16.45,1.57,9.54%,54.74%,0.00%,8.49%,,0.66%,0.41,0.01,1.56%,111.62%,11.19%,0.29,0.29,0.00,7.33,14.06%,8.83%,0.36%,0.00%,0.00%,0.00%,0.00%,0.00%,7.76%,9.17%,9.17%,2.04%,2.25%,-1.34%,-28.57%,-52.83%,-51.17%,-50.20%,-59.68%,,0.81,7.75%,9.70%,-19.30%,-42.95%,-49.61%,-69.90%,14.37%,-69.90%,14.37%,-69.90%,14.37%,37.15,,2/17/2021,No,Yes,130,2.25%,-1.37%,,25.25,0.47,4966,54,,4.96,4.89,5.11,4.62,5.00,0.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,"BCH","Banco de Chile ADR","-","Financial","Banks - Regional","Chile",12452.04,8.51,11.14,,2.08,2.36,,,10.45,,1.60,6.50%,42.14%,2.90,0.53,-20.34%,5.09%,9.82%,-1.60%,11.78%,-16.80%,-4.27%,5984.53,1463.91,6.51%,-0.68%,505.09,505.08,100.00%,,,1.33%,-4.90%,0.05%,1.16,0.28,2.30%,26.08%,9.83%,0.38,,1.82,3.17,,30.00%,24.46%,0.00%,0.00%,-0.03%,0.06%,0.12%,0.01%,0.22%,0.26%,0.67%,0.34%,7.56%,14.35%,5.99%,20.44%,9.14%,6.82%,0.42,0.41,1.61%,1.73%,9.24%,9.18%,12.97%,0.79%,17.78%,0.79%,28.40%,-28.83%,569.36%,75.81,4/30/2024 8:30:00 AM,1/8/2002,Yes,Yes,,2.36%,-1.45%,2.75,237.40,0.38,38591,334,23.13,24.44,24.08,24.65,24.42,24.65,0.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,"BCHP","Principal Focused Blue Chip ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.00,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.25%,0.25%,1.04%,4.45%,5.74%,20.84%,,11.51%,,0.29,0.47%,0.76%,3.10%,3.02%,13.78%,0.44%,6.84%,0.44%,33.29%,0.44%,33.29%,63.80,,7/13/2023,No,No,,0.25%,0.55%,,6.65,0.73,2051,11,,31.52,31.69,31.77,31.75,31.77,0.80%,,,"US Equities - Broad Market & Size","Equities (Stocks)","US Equities",,"US","Active",0.58%,25,43932031,31.38,0.01,3075800.00,7.53,8048200.00,22.43,10959000.00,33.24,16483800.00,60.05,,,,,30.35,"U.S. equity blue-chip"
851,"BCI","abrdn Bloomberg All Commodity Strategy K-1 Free ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.76,3.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.17%,0.12%,-0.02%,0.44%,0.71%,0.46%,1.79%,1.29%,10.04%,-0.98%,2.64%,7.26%,0.40,0.17,0.52%,0.72%,1.52%,3.14%,2.21%,-0.12%,7.87%,-4.35%,10.22%,-34.99%,26.93%,64.52,,3/31/2017,Yes,Yes,,0.31%,0.15%,,235.46,0.35,34473,177,,20.67,20.70,20.77,20.61,20.76,0.46%,,,"Commodities & Metals - Diversified Commodities","Commodities & Metals","Global Commodities & Metals",,,"Active",0.26%,47,1055726020,20.66,0.01,45578500.00,4.51,195180840.00,22.68,191840480.00,22.21,186454890.00,21.45,7.36,5.84,7.56,,4.25,"commodity futures"
852,"BCIL","Bancreek International Large Cap ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.26%,1.94%,,,,-0.12%,,0.20,0.20%,0.22%,3.06%,2.34%,2.34%,-0.94%,5.16%,-0.94%,5.16%,-0.94%,5.16%,61.49,,3/21/2024,No,Yes,,0.00%,0.00%,,2.67,0.00,0,0,,25.26,25.26,25.26,25.26,25.26,0.00%,,,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,,"Active",0.90%,35,2021600,25.27,-0.00,243100.00,13.67,1741900.00,622.77,1741900.00,622.77,1741900.00,622.77,,,,,2.55,"Global fixed-income corporate-bonds investment-grade"
853,"BCIM","abrdn Bloomberg Industrial Metals Strategy K-1 Free ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.73,2.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.08%,0.08%,-0.12%,1.22%,-0.12%,4.46%,8.12%,23.99%,17.75%,10.83%,16.47%,0.54,0.30,0.64%,0.79%,3.83%,9.86%,15.49%,-0.04%,19.51%,-0.04%,24.94%,-32.45%,26.35%,72.11,,9/24/2021,Yes,Yes,,-0.12%,0.68%,,12.66,0.11,607,16,,25.03,25.20,25.20,25.15,25.17,0.56%,,,"Commodities & Metals - Gold / Metals","Commodities & Metals","Global Commodities & Metals",,,"Passive",0.40%,27,32161999,24.74,0.02,3064750.00,10.53,5725185.00,21.66,5725185.00,21.66,4663160.00,16.96,16.59,,,,1.38,"commodity futures metals industrials"
854,"BCLI","Brainstorm Cell Therapeutics, Inc.","-","Healthcare","Biotechnology","USA",33.46,,,,,,42.90,,-0.08,0.01,,,,-0.33,-0.07,,,10.57%,,0.00%,,61.87%,0.00,-15.53,28.57%,,60.49,55.14,91.16%,19.32%,0.00%,6.06%,-0.83%,3.81%,2.14,2.10,-276.90%,-1121.89%,,0.18,0.18,,,,0.00%,,-0.08%,-0.87%,-0.08%,-0.87%,0.89%,0.78%,0.41%,3.05%,6.43%,-10.82%,13.86%,-7.11%,40.29%,164.65%,-82.26%,79.34%,0.42,0.08,14.65%,18.82%,2.68%,-1.56%,-12.83%,-38.24%,81.33%,-85.34%,265.37%,-99.07%,265.37%,50.52,5/14/2024 4:30:00 PM,5/28/2003,Yes,Yes,29,-5.85%,3.98%,1.00,980.93,0.54,225273,319,10.00,0.50,0.52,0.54,0.44,0.49,-2.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,"BCML","BayCom Corp","RUT","Financial","Banks - Regional","USA",231.25,9.22,9.94,0.92,1.71,0.74,,14.04,27.62,,0.40,1.96%,17.61%,2.21,0.48,-13.36%,4.41%,8.72%,10.00%,16.50%,3.98%,-8.09%,135.50,26.11,-6.42%,-3.28%,11.55,10.70,92.64%,5.58%,0.00%,57.23%,-6.96%,0.53%,2.20,0.06,1.02%,8.32%,6.56%,0.24,,0.27,0.28,,26.78%,19.27%,0.00%,0.00%,0.00%,-0.05%,-0.05%,-0.68%,-0.68%,-0.68%,-0.87%,-0.96%,-0.10%,1.09%,2.56%,0.89%,35.61%,-13.48%,0.77,0.46,1.28%,2.46%,1.84%,1.84%,0.13%,-1.87%,9.79%,-16.03%,35.89%,-24.24%,240.17%,55.69,4/18/2024 4:30:00 PM,8/9/2004,Yes,Yes,358,-0.34%,0.59%,1.00,25.61,0.47,5066,106,23.67,20.36,20.48,20.61,20.50,20.41,0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,"BCO","Brink's Co.","RUT","Industrials","Security & Protection Services","USA",4332.63,37.16,10.50,2.56,0.88,10.96,2.58,7.20,8.89,37.80,0.97,1.00%,45.99%,2.62,1.49,3.06%,22.57%,,14.50%,7.01%,4.28%,243.85%,4925.30,122.00,24.08%,2.12%,44.50,43.20,97.08%,2.83%,-0.82%,97.59%,-5.09%,2.32%,4.28,1.00,1.87%,27.65%,3.07%,1.46,1.46,9.01,9.72,24.59%,10.46%,2.48%,-0.08%,-0.29%,-0.20%,-0.24%,-0.36%,-0.50%,-0.28%,-0.31%,-0.42%,-1.72%,4.83%,11.87%,18.96%,32.37%,48.44%,10.80%,1.43,2.29,3.54%,2.33%,7.72%,10.09%,21.55%,-1.52%,18.81%,-1.52%,52.77%,-1.52%,3326.71%,71.80,5/8/2024 8:30:00 AM,1/3/1996,Yes,Yes,68200,-1.57%,1.02%,1.00,234.44,0.48,47869,1203,97.00,98.00,99.00,98.99,97.53,97.45,-0.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,"BCOV","Brightcove Inc","RUT","Technology","Software - Application","USA",92.28,,,,0.46,0.95,4.04,17.09,2.18,0.51,,,,-0.22,-0.04,-100.00%,100.00%,-6.25%,15.00%,4.23%,2.89%,112.96%,202.60,-9.60,100.00%,1.88%,43.70,41.12,94.10%,7.78%,6.36%,79.45%,0.16%,4.31%,7.35,1.77,-4.30%,-10.02%,-8.42%,0.74,0.74,0.17,0.22,61.50%,-7.27%,-4.74%,0.00%,0.49%,0.49%,0.49%,0.49%,0.24%,0.49%,0.49%,0.49%,2.50%,9.52%,18.29%,-8.81%,-16.19%,-40.00%,-20.08%,0.71,0.11,6.15%,6.19%,15.35%,11.73%,-21.50%,-5.48%,33.55%,-54.61%,33.55%,-91.88%,33.55%,66.17,5/8/2024 4:30:00 PM,2/17/2012,Yes,Yes,671,4.28%,-0.75%,2.00,241.13,0.68,69551,173,4.00,2.00,1.99,2.08,2.01,2.07,3.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,"BCOW","1895 Bancorp of Wisconsin Inc.","-","Financial","Banks - Regional","USA",43.38,,,,2.15,0.56,,,12.81,,,,,-1.21,,,,-232.94%,,-0.44%,25.43%,14.11%,20.16,-6.74,,,5.65,5.16,91.33%,14.09%,0.05%,28.54%,10.47%,0.05%,0.58,0.00,-1.21%,-9.14%,-4.64%,0.08,,1.03,1.12,,-31.24%,-33.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.69%,6.32%,-10.74%,8.72%,-6.71%,3.43%,0.36,0.09,1.12%,0.70%,2.34%,2.74%,2.19%,-7.66%,8.07%,-12.93%,20.50%,-42.84%,28.09%,58.13,,1/9/2019,No,Yes,79,0.00%,0.23%,,4.49,0.00,8,1,,7.21,7.23,7.23,7.23,7.23,0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,"BCPC","Balchem Corp.","RUT","Basic Materials","Specialty Chemicals","USA",5076.32,44.32,32.89,1.85,5.46,4.71,84.11,34.48,33.27,1.86,0.79,0.50%,23.62%,3.53,1.01,6.00%,12.26%,6.67%,24.00%,7.74%,3.06%,26.81%,929.56,114.82,5.10%,3.10%,32.25,32.15,99.69%,0.85%,-30.32%,90.89%,1.04%,1.00%,3.31,0.32,7.14%,11.19%,8.22%,2.61,1.72,0.29,0.30,33.39%,21.63%,12.35%,-0.08%,0.06%,-0.06%,-0.06%,-0.10%,-0.03%,0.04%,0.28%,0.49%,-0.32%,2.15%,7.53%,9.70%,31.82%,23.32%,5.26%,0.70,2.89,1.64%,1.94%,6.45%,3.77%,12.92%,-1.84%,13.72%,-1.84%,41.39%,-10.16%,216087.17%,63.94,5/3/2024 8:30:00 AM,6/3/1986,Yes,Yes,1302,0.52%,0.32%,1.67,97.42,0.28,11710,505,163.50,155.27,155.77,156.69,155.22,156.58,0.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,"BCRX","Biocryst Pharmaceuticals Inc.","RUT","Healthcare","Biotechnology","USA",1322.65,,,,3.72,,3.91,,-2.31,1.64,,,,-1.07,-0.17,47.50%,42.00%,-3.73%,44.80%,190.00%,34.87%,39.31%,355.39,-208.59,18.78%,8.34%,205.77,198.78,96.60%,3.68%,2.06%,83.36%,-1.64%,16.92%,9.95,33.64,-42.67%,,-59.94%,3.73,3.48,,,98.12%,-25.26%,-58.69%,0.05%,-0.08%,-0.64%,-0.41%,-0.72%,-1.14%,-0.66%,0.18%,0.57%,13.19%,25.66%,39.02%,15.06%,24.44%,-26.92%,6.99%,1.81,0.43,8.48%,6.95%,36.34%,31.12%,9.28%,6.81%,59.03%,-28.47%,59.03%,-82.80%,968.13%,72.98,5/6/2024 8:30:00 AM,3/4/1994,Yes,Yes,536,8.26%,10.45%,1.33,3381.69,4.51,6446068,21707,14.00,5.36,5.92,6.56,5.90,6.41,19.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,"BCS","Barclays plc ADR","-","Financial","Banks - Diversified","United Kingdom",40766.00,,5.67,,1.29,0.56,,,19.59,,0.43,3.92%,28.44%,,0.35,14.03%,23.72%,22.49%,2.10%,12.04%,0.26%,,31548.12,5102.27,12.88%,2.04%,3784.00,3541.70,93.60%,5.30%,0.00%,4.36%,1.44%,0.93%,1.93,33.02,0.26%,7.14%,1.89%,5.18,,2.66,3.40,,25.27%,16.17%,0.05%,0.03%,0.09%,0.09%,0.06%,-0.06%,-0.24%,-0.15%,-0.37%,-0.27%,1.68%,21.11%,50.55%,62.44%,39.21%,38.32%,1.43,0.19,0.96%,1.39%,6.98%,13.07%,35.79%,-1.49%,26.30%,-1.49%,74.96%,-81.13%,330.05%,72.72,4/25/2024 8:30:00 AM,9/9/1986,Yes,Yes,92900,-0.46%,-0.82%,1.67,17138.76,0.71,5162808,3434,12.57,11.04,10.95,10.99,10.89,10.90,-1.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,"BCSA","Blockchain Coinvestors Acquisition Corp I","-","Financial","Shell Companies","Cayman Islands",149.48,24.10,,,,16.20,1494.76,,0.69,0.01,,,0.00%,0.46,,,,,,0.00%,,1460.47%,0.00,6.08,,,13.43,2.11,15.71%,84.28%,0.00%,14.49%,23.44%,0.89%,0.61,0.02,3.59%,1.11%,65.87%,0.08,0.08,0.00,0.22,,0.00%,,0.00%,0.00%,0.00%,0.00%,-0.98%,-0.98%,-0.98%,-1.94%,0.00%,0.09%,-0.71%,-0.09%,1.46%,3.15%,10.53%,2.39%,0.05,0.07,0.99%,0.47%,-0.32%,0.26%,3.03%,-2.37%,1.46%,-6.34%,7.02%,-13.05%,172.13%,48.08,,12/31/2021,No,Yes,4,-0.18%,-0.93%,,30.86,0.01,96,13,,11.26,11.15,11.15,11.15,11.13,-1.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,
