"No.","Ticker","Company","Index","Sector","Industry","Country","Exchange","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
4388,"IEMG","iShares Core MSCI Emerging Markets ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,1.67,3.04%,,,,,,,,,,,,,,,,,,,,,,,0.96,8.19,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.46%,0.12%,0.27%,2.42%,5.63%,0.92%,3.27%,11.60%,5.21%,0.74,0.59,0.83%,0.87%,2.86%,3.05%,1.36%,-2.53%,8.62%,-6.88%,11.06%,-21.37%,62.91%,65.20,,10/22/2012,Yes,Yes,,0.05%,0.62%,,8489.86,1.09,9243244,12673,,54.57,54.91,54.96,54.71,54.94,0.68%,54.98,0.07%,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"EEM","Passive",0.09%,2837,81494025046,54.70,0.00,0.00,0.00,252787003.20,0.31,0.00,0.00,714820925.40,0.88,12.68,-1.22,3.07,3.90,3.30,"Emerging equity"
4389,"IEO","iShares U.S. Oil & Gas Exploration & Production ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,2.35,2.50%,,,,,,,,,,,,,,,,,,,,,,,0.40,0.04,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.46%,-0.63%,-0.62%,2.07%,-4.42%,-3.13%,-1.45%,2.77%,5.21%,1.42,1.91,1.93%,1.83%,-0.77%,1.20%,-1.93%,-5.32%,11.23%,-16.34%,11.23%,-16.34%,434.88%,50.02,,5/5/2006,Yes,Yes,,0.32%,0.41%,,94.99,0.33,31468,545,,93.62,94.00,95.18,94.00,94.30,0.73%,94.00,-0.32%,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Energy","US","Passive",0.40%,52,589616287,94.34,-0.00,-4754777.10,-0.80,-27682998.45,-4.48,-9353286.40,-1.56,-66962035.85,-10.20,4.69,11.77,18.15,4.79,4.86,"U.S. equity energy oil-gas-exp-prod"
4390,"IEP","Icahn Enterprises L P","-","Energy","Oil & Gas Refining & Marketing","USA","NASD",4999.71,,12.43,,0.47,1.46,1.06,12.22,6.78,9.39,3.50,35.28%,,-1.09,0.18,68.61%,245.32%,,,10.96%,-12.99%,403.29%,10545.00,-476.00,-76.19%,-17.40%,504.00,52.64,10.44%,89.56%,0.00%,0.80%,4.03%,22.33%,11.34,11.75,-2.43%,-12.48%,-4.58%,2.62,2.37,2.04,2.82,11.34%,3.98%,-4.51%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.01%,-0.19%,-0.69%,-0.34%,2.27%,8.89%,-21.14%,-41.13%,-50.25%,14.42%,0.79,0.30,2.39%,3.46%,1.43%,2.52%,-27.49%,-11.03%,16.29%,-56.09%,16.29%,-93.29%,68.80%,55.40,11/8/2024 8:30:00 AM,7/23/1987,Yes,Yes,15038,-0.15%,0.05%,1.00,1036.80,0.50,514960,2927,15.00,9.93,9.94,10.07,9.88,9.92,-0.10%,9.91,-0.09%,,,,,,,,,,,,,,,,,,,,,,,,,
4391,"IESC","IES Holdings Inc","RUT","Industrials","Engineering & Construction","USA","NASD",4551.11,21.44,,,1.52,6.98,40.62,21.61,32.61,5.60,,,0.00%,10.61,,,,44.73%,,22.30%,18.14%,45.84%,2999.46,216.18,,,20.01,19.38,96.85%,3.12%,-24.87%,93.35%,3.45%,2.96%,2.60,0.57,18.74%,37.89%,31.17%,1.68,1.47,0.06,0.06,23.01%,10.57%,7.21%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.23%,3.06%,2.66%,-1.31%,-10.99%,-18.71%,32.97%,146.32%,13.20%,1.54,18.16,5.66%,8.44%,-4.71%,-3.72%,16.37%,-28.93%,15.46%,-28.93%,144.29%,-45.12%,12898.86%,48.08,2/4/2025 8:30:00 AM,1/27/1998,Yes,Yes,9485,2.05%,0.00%,,220.51,0.82,181473,5440,,222.92,222.92,228.76,221.09,227.48,2.05%,228.00,0.23%,,,,,,,,,,,,,,,,,,,,,,,,,
4392,"IETC","iShares U.S. Tech Independence Focused ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.44,0.49%,,,,,,,,,,,,,,,,,,,,,,,0.23,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.01%,-0.01%,0.94%,0.94%,1.61%,5.00%,6.93%,22.69%,33.49%,5.27%,1.11,1.48,0.98%,1.39%,1.80%,3.43%,14.44%,-0.42%,8.71%,-0.42%,37.07%,-0.42%,319.53%,58.78,,3/23/2018,Yes,Yes,,0.07%,-0.16%,,47.61,1.01,48091,611,,89.90,89.76,89.86,89.29,89.82,-0.09%,90.59,0.86%,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Technology","US","Active",0.18%,122,489328816,89.79,0.00,53667756.25,12.32,117249595.45,31.51,83498633.10,20.57,200884569.03,69.64,34.07,17.30,20.92,,21.92,"U.S. equity technology"
4393,"IEUR","iShares Core MSCI Europe ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,1.91,3.20%,,,,,,,,,,,,,,,,,,,,,,,0.36,0.27,,,,,,,,,,,0.09%,0.07%,0.07%,0.07%,0.12%,0.10%,0.09%,-0.02%,-0.17%,-0.13%,3.50%,9.49%,7.52%,3.28%,11.47%,10.73%,0.98,0.63,0.85%,0.84%,3.70%,6.48%,3.38%,0.23%,12.22%,-3.30%,12.22%,-3.30%,93.31%,72.57,,6/12/2014,Yes,Yes,,-0.37%,0.67%,,740.78,0.53,391903,2053,,59.59,59.99,60.05,59.69,59.77,0.30%,,,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"Europe","Passive",0.11%,1005,4296129120,59.67,0.00,-28287215.00,-0.65,-300123390.50,-6.53,-165260462.50,-3.70,-247536788.40,-5.45,13.74,4.20,6.58,5.98,4.53,"Europe equity"
4394,"IEUS","iShares MSCI Europe Small-Cap ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,1.74,3.01%,,,,,,,,,,,,,,,,,,,,,,,0.59,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.02%,0.02%,0.17%,-0.01%,-0.09%,0.00%,3.28%,8.58%,5.30%,0.42%,9.47%,7.98%,1.19,0.63,0.78%,0.81%,3.59%,5.45%,1.32%,0.49%,12.38%,-5.71%,12.38%,-22.73%,235.10%,69.90,,11/19/2007,No,Yes,,-0.21%,0.99%,,13.69,0.83,11313,81,,57.48,58.05,58.15,57.83,57.93,0.78%,57.93,0.00%,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"Europe","Passive",0.42%,879,92277115,57.67,0.00,54068.95,0.06,-5387325.70,-5.52,-2610312.05,-2.75,-28847584.55,-23.82,11.72,-1.69,3.40,5.86,3.80,"Europe equity small-cap"
4395,"IEV","iShares Europe ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,1.62,2.80%,,,,,,,,,,,,,,,,,,,,,,,0.16,0.04,,,,,,,,,,,0.03%,0.02%,0.02%,-0.02%,0.05%,0.03%,0.01%,-0.02%,-0.24%,-0.23%,3.96%,9.57%,8.71%,4.26%,12.12%,11.04%,0.95,0.62,0.92%,0.84%,3.87%,6.78%,4.07%,0.00%,12.51%,-2.12%,12.51%,-7.56%,192.56%,72.64,,7/28/2000,Yes,Yes,,-0.34%,0.75%,,219.40,3.79,832029,1682,,57.58,58.01,58.11,57.77,57.81,0.40%,,,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"Europe","Passive",0.61%,377,1630914991,57.63,0.00,0.00,0.00,-113765547.00,-6.52,0.00,0.00,-188833130.55,-10.38,14.59,5.10,7.00,5.76,4.38,"Europe equity large-cap"
4396,"IEX","Idex Corporation","S&P 500","Industrials","Specialty Industrial Machinery","USA","NYSE",14781.95,29.35,21.36,3.37,4.52,3.88,23.14,24.51,50.31,8.44,2.80,1.44%,41.57%,6.65,1.70,5.66%,9.61%,3.59%,8.72%,5.93%,9.38%,13.07%,3268.80,505.00,0.90%,0.10%,75.72,75.56,99.79%,0.21%,0.00%,100.32%,-1.73%,1.69%,2.28,1.28,8.01%,13.77%,8.93%,2.53,1.85,0.49,0.52,44.21%,21.29%,15.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.73%,-0.24%,-0.37%,-9.01%,-14.37%,0.98%,-12.96%,-6.73%,0.96,4.95,1.72%,2.02%,-7.28%,-8.85%,-7.27%,-15.83%,2.35%,-20.76%,3.01%,-20.76%,10167.54%,31.98,2/5/2025 8:30:00 AM,6/2/1989,Yes,Yes,8800,0.60%,0.53%,2.18,559.57,1.15,644030,11982,232.67,193.03,194.05,197.99,193.69,195.21,1.13%,195.21,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
4397,"IEZ","iShares U.S. Oil Equipment & Services ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.35,1.67%,,,,,,,,,,,,,,,,,,,,,,,0.55,0.09,,,,,,,,,,,-0.02%,-0.02%,-0.05%,-0.01%,0.02%,0.14%,-0.02%,-0.02%,0.00%,-0.32%,1.65%,-3.11%,-3.82%,-0.59%,3.31%,5.50%,1.70,0.47,1.68%,2.13%,-0.92%,1.33%,-1.52%,-6.74%,11.47%,-15.90%,12.18%,-74.30%,310.61%,50.08,,5/5/2006,Yes,Yes,,-0.81%,0.41%,,161.06,0.52,83216,254,,20.99,21.07,21.24,20.87,20.90,-0.41%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Energy","US","Passive",0.40%,35,165109636,20.90,-0.00,-1829524.30,-1.10,20240487.10,13.97,3256971.20,2.01,-136812878.35,-45.31,4.60,10.46,5.58,-6.76,-3.66,"U.S. equity energy oil-gas-services"
4398,"IFBD","Infobird Co Ltd","-","Technology","Software - Application","Hong Kong","NASD",3.78,1.79,,,12.60,0.06,0.61,,31.45,3.10,,,,1.06,,,,,,-38.51%,,57.97%,0.30,1.20,,,1.99,1.99,100.00%,0.09%,0.00%,0.02%,-96.56%,1.24%,0.07,0.02,-44.89%,-61.89%,1.91%,233.15,233.15,0.00,0.00,52.12%,-1042.92%,398.38%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.60%,1.60%,1.60%,-9.95%,-15.93%,9.83%,-70.89%,-15.93%,1.61,0.15,4.11%,6.86%,-3.71%,-13.40%,-23.85%,-42.77%,8.57%,-96.52%,16.53%,-100.00%,16.53%,42.31,,4/20/2021,No,Yes,11,1.06%,1.08%,,360.32,0.03,10686,57,,1.86,1.88,1.91,1.86,1.90,2.15%,1.91,0.53%,,,,,,,,,,,,,,,,,,,,,,,,,
4399,"IFEB","Innovator International Developed Power Buffer ETF-February","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.21%,-0.21%,-0.24%,1.54%,6.57%,0.04%,1.50%,,5.71%,0.42,0.18,0.53%,0.43%,1.86%,3.23%,2.41%,-0.02%,6.94%,-2.76%,7.26%,-2.76%,7.97%,67.73,,2/1/2024,No,No,,-0.47%,0.62%,,12.80,0.71,9047,46,,26.70,26.87,26.87,26.71,26.75,0.16%,,,"Global or ExUS Equities - Quant Strat","Equities (Stocks)","Global Ex. US Equities",,"EAFE","Passive",0.85%,5,23346137,26.68,0.00,11113505.00,90.85,11113505.00,90.85,11113505.00,90.85,15452372.50,195.75,7.71,,,,6.04,"Developed options buffer upside-cap fixed-period"
4400,"IFED","ETRACS IFED Invest with the Fed TR Index ETN","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.27%,9.13%,12.51%,17.93%,56.40%,8.79%,,0.41,0.07%,0.14%,2.94%,4.47%,17.03%,0.59%,20.69%,-11.32%,29.64%,-11.32%,82.51%,67.24,,9/16/2021,No,Yes,,0.29%,0.30%,,0.40,0.83,329,4,,43.82,43.95,44.08,43.95,44.08,0.59%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Passive",0.45%,,88160000,44.08,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.67,14.48,,,17.90,"U.S. equity large-cap"
4401,"IFF","International Flavors & Fragrances Inc","S&P 500","Basic Materials","Specialty Chemicals","USA","NYSE",21881.29,,19.27,,1.92,1.48,38.59,23.66,57.78,2.22,1.60,1.87%,,-9.10,0.81,24.92%,6.45%,,12.08%,31.79%,3.72%,135.01%,11416.00,-2318.00,-3.11%,3.28%,255.70,226.32,88.51%,11.48%,-0.02%,83.94%,-1.12%,1.79%,2.89,4.06,-7.32%,-14.60%,-9.65%,2.62,1.93,0.63,0.66,29.52%,9.51%,-20.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.12%,-0.66%,1.49%,1.68%,-4.31%,-11.51%,6.32%,1.22%,1.22,1.56,1.57%,1.79%,-0.32%,-0.11%,-9.62%,-6.34%,6.50%,-19.85%,17.33%,-45.63%,1022.36%,49.82,2/18/2025 4:30:00 PM,3/2/1964,Yes,Yes,21500,-0.49%,0.00%,1.79,1403.01,0.77,1081575,10977,101.26,86.00,86.00,86.96,85.51,85.58,-0.49%,85.58,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
4402,"IFGL","iShares International Developed Real Estate ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.93,4.66%,,,,,,,,,,,,,,,,,,,,,,,1.49,0.05,,,,,,,,,,,0.00%,-0.05%,-0.05%,-0.35%,-0.35%,-0.35%,-0.25%,-0.25%,-0.36%,-0.47%,0.65%,4.49%,-1.38%,-5.43%,0.60%,3.78%,0.96,0.20,0.82%,0.75%,1.29%,2.15%,-3.57%,-2.96%,7.54%,-13.59%,7.54%,-69.29%,37.29%,57.88,,11/19/2007,Yes,Yes,,-0.55%,0.05%,,31.58,0.38,11850,108,,20.13,20.14,20.21,20.03,20.03,-0.50%,20.03,0.00%,"Global or ExUS Equities - Industry Sector","Equities (Stocks)","Global Ex. US Equities","Real Estate",,"Passive",0.48%,283,90207499,20.05,-0.00,0.00,0.00,-2062210.80,-2.23,0.00,0.00,-20319883.40,-18.38,4.07,-7.63,-5.47,-0.36,-0.20,"Developed-ex-U.S. equity REITs real-estate"
4403,"IFN","India Fund Inc","-","Financial","Closed-End Fund - Equity","USA","NYSE",596.21,3.00,,,120.95,0.79,,,19.93,,1.83,11.66%,50.03%,5.24,,,,,,,-16.60%,199.60%,4.93,,,,37.93,37.92,99.99%,1.26%,0.00%,16.99%,,0.62%,1.13,0.23,,,,,,,,,,,0.00%,-0.06%,-0.13%,-0.13%,-0.25%,-0.05%,-0.13%,0.00%,-0.13%,-0.38%,-1.38%,-2.84%,-6.99%,-12.78%,-17.78%,-0.19%,0.85,0.20,0.88%,1.10%,-1.17%,-3.20%,-9.02%,-10.43%,0.77%,-23.50%,0.77%,-31.03%,996.65%,41.31,,2/15/1994,No,Yes,,-0.51%,-0.75%,,207.01,1.34,276437,902,,15.92,15.80,15.89,15.70,15.72,-1.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4404,"IFRA","iShares U.S. Infrastructure ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.81,1.70%,,,,,,,,,,,,,,,,,,,,,,,1.15,0.32,,,,,,,,,,,0.01%,0.04%,0.00%,0.09%,0.18%,0.15%,0.04%,-0.11%,-0.08%,-0.38%,0.49%,0.32%,-4.54%,8.59%,23.03%,2.70%,1.05,0.65,1.02%,1.17%,-0.50%,-0.25%,3.45%,-8.01%,5.48%,-8.56%,22.27%,-8.56%,184.85%,49.66,,4/5/2018,Yes,Yes,,-0.59%,0.36%,,278.61,0.62,173776,1731,,47.65,47.82,48.06,47.45,47.54,-0.23%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Infrastructure","US","Passive",0.30%,164,3269109262,47.52,0.00,47070440.15,1.46,167696776.45,5.41,70102093.55,2.19,557100434.80,20.54,24.66,10.74,12.80,,11.58,"U.S. equity infrastructure"
4405,"IFRX","InflaRx N.V","-","Healthcare","Biotechnology","Germany","NASD",117.77,,,,654.28,1.62,1.82,,1.24,1.10,,,,-1.05,-0.26,-18.24%,-3.40%,9.74%,0.71%,0.00%,105.64%,-136.38%,0.18,-61.69,-20.01%,54.75%,58.88,48.83,82.93%,17.08%,0.00%,21.92%,-4.52%,0.85%,1.28,0.42,-54.58%,-62.38%,-84.03%,5.31,4.61,0.01,0.01,-457.26%,-33206.50%,-33446.81%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.48%,2.46%,4.79%,-19.03%,-20.63%,32.45%,48.15%,26.58%,-19.03%,1.92,0.25,9.78%,8.65%,-17.61%,-17.31%,12.57%,-28.95%,3.50%,-28.95%,71.67%,-96.23%,157.67%,36.39,11/8/2024 8:30:00 AM,11/8/2017,Yes,Yes,66,-2.38%,-24.12%,1.33,324.10,14.09,4566687,9674,8.52,2.70,2.05,2.09,1.88,2.00,-25.93%,2.08,4.00%,,,,,,,,,,,,,,,,,,,,,,,,,
4406,"IFS","Intercorp Financial Services Inc","-","Financial","Banks - Regional","Peru","NYSE",3812.08,10.99,6.87,0.40,1.31,1.30,,3.51,25.65,,1.46,4.39%,40.13%,3.03,0.82,70.09%,13.32%,-4.57%,27.30%,7.51%,71.52%,74.63%,2907.42,346.31,21.79%,9.38%,113.29,32.97,29.10%,71.44%,1.07%,16.71%,7.03%,0.30%,0.60,0.10,1.40%,12.38%,6.22%,0.39,,0.92,1.24,,15.01%,11.91%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.99%,2.17%,2.37%,13.70%,22.62%,47.17%,34.02%,13.46%,1.14,0.65,1.41%,1.92%,8.41%,12.05%,29.22%,-0.12%,20.35%,-0.12%,61.92%,-27.87%,93.74%,85.00,2/6/2025 8:30:00 AM,7/19/2019,No,Yes,,0.51%,0.61%,1.12,166.39,1.31,217603,2483,35.99,32.92,33.12,33.62,33.00,33.29,1.12%,33.83,1.62%,,,,,,,,,,,,,,,,,,,,,,,,,
4407,"IFV","First Trust Dorsey Wright International Focus 5 ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.44,2.23%,,,,,,,,,,,,,,,,,,,,,,,0.07,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,-0.04%,-0.04%,-0.04%,-0.13%,-0.19%,0.01%,-0.14%,1.70%,5.89%,2.06%,0.57%,5.58%,3.98%,0.95,0.18,0.50%,0.67%,2.28%,2.65%,0.19%,-2.72%,7.86%,-6.77%,7.86%,-20.84%,79.90%,65.40,,7/23/2014,Yes,Yes,,-0.24%,0.58%,,78.40,0.24,18846,34,,19.86,19.98,20.00,19.93,19.93,0.34%,,,"Global or ExUS Equities - Industry Sector","Equities (Stocks)","Global Equities","Sector Rotation / Combinations",,"Passive",1.03%,6,114827539,19.97,-0.00,-42657000.00,-27.09,-65601500.00,-36.36,-62573500.00,-35.27,-82447000.00,-41.79,6.96,-1.97,1.14,2.55,1.74,"International ETFs factor-rotation momentum"
4408,"IG","Principal Investment Grade Corporate Active ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.96,4.67%,,,,,,,,,,,,,,,,,,,,,,,0.45,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.10%,0.59%,1.18%,0.26%,-1.87%,1.47%,1.38%,0.43,0.11,0.31%,0.38%,0.61%,0.61%,-0.17%,-1.64%,2.89%,-3.88%,4.09%,-25.53%,9.17%,57.39,,4/19/2018,No,Yes,,0.00%,0.39%,,16.34,0.51,8397,20,,20.54,20.62,20.66,20.61,20.62,0.39%,,,"Bonds - Broad Market","Bonds","Global Bonds",,,"Active",0.19%,205,92115020,20.47,0.01,0.00,0.00,3086500.00,3.47,0.00,0.00,16562000.00,21.92,5.85,-1.16,-0.60,,1.89,"U.S. fixed-income corporate-bonds bonds investment-grade"
4409,"IGA","Voya Global Advantage and Premium Opportunity Fund","-","Financial","Closed-End Fund - Foreign","USA","NYSE",147.89,6.79,,,28.64,0.93,,,10.32,,0.96,9.98%,114.27%,1.42,,,,,,,-13.50%,389.20%,5.16,,,,15.34,15.34,100.00%,1.20%,0.00%,34.45%,,0.33%,0.95,0.05,,,,,,,,,,,0.10%,0.21%,0.21%,0.26%,0.26%,0.26%,0.21%,0.00%,0.16%,0.21%,2.72%,2.66%,1.05%,5.13%,13.02%,4.78%,0.65,0.15,1.59%,1.52%,1.75%,2.50%,4.32%,-1.13%,6.28%,-1.18%,14.08%,-54.65%,65.30%,63.16,,10/27/2005,No,Yes,,0.00%,0.52%,,53.22,1.37,72643,213,,9.59,9.64,9.70,9.60,9.64,0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4410,"IGBH","iShares Interest Rate Hedged Long-Term Corporate Bond ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,1.69,6.83%,,,,,,,,,,,,,,,,,,,,,,,2.40,0.15,,,,,,,,,,,0.00%,-0.04%,-0.02%,-0.02%,0.00%,0.00%,0.00%,0.00%,-0.04%,-0.02%,1.11%,0.90%,0.93%,3.46%,1.48%,1.56%,0.34,0.10,0.38%,0.39%,0.70%,1.06%,1.58%,-0.04%,2.28%,-0.08%,5.83%,-7.53%,71.11%,69.01,,9/11/2015,No,Yes,,0.04%,0.00%,,62.10,0.57,35457,171,,24.69,24.69,24.73,24.69,24.70,0.04%,,,"Bonds - Corporate","Bonds","US Bonds",,"US","Passive",0.14%,184,128210024,24.66,0.00,29409927.05,29.77,33057920.90,34.74,31855308.95,33.06,38167197.50,42.39,8.07,6.63,4.51,,4.14,"U.S. fixed-income corporate-bonds bonds investment-grade hedge-rates"
4411,"IGC","IGC Pharma Inc","-","Healthcare","Biotechnology","USA","AMEX",24.13,,,,20.45,3.24,15.57,,0.10,0.02,,,,-0.19,-0.03,50.00%,-9.09%,-13.79%,,4.59%,41.58%,49.89%,1.18,-12.57,33.33%,41.58%,76.64,53.25,69.48%,31.25%,2.49%,3.58%,-17.69%,1.79%,2.32,0.95,-93.54%,-117.06%,-166.54%,1.52,0.91,0.02,0.04,7.78%,-788.17%,-1062.47%,0.00%,0.00%,0.00%,0.00%,-0.03%,0.00%,-3.45%,-3.45%,-3.42%,-1.56%,0.19%,-6.43%,-18.24%,-27.06%,5.56%,-7.26%,1.20,0.02,4.38%,5.11%,-3.12%,-9.59%,-22.01%,-26.34%,6.64%,-65.75%,15.41%,-99.56%,,42.71,11/14/2024 8:30:00 AM,4/13/2006,Yes,Yes,67,1.83%,0.07%,1.00,411.24,1.32,541972,611,4.00,0.31,0.31,0.32,0.30,0.31,1.90%,0.30,-3.05%,,,,,,,,,,,,,,,,,,,,,,,,,
4412,"IGCB","TCW Corporate Bond ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.43,0.94%,,,,,,,,,,,,,,,,,,,,,,,0.01,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.12%,1.22%,,,,1.00%,,0.17,0.05%,0.08%,0.77%,0.17%,0.17%,-2.07%,2.22%,-2.07%,2.22%,-2.07%,2.22%,55.94,,11/18/2024,No,Yes,,0.02%,0.42%,,0.51,0.20,100,0,,45.09,45.28,45.29,45.28,45.29,0.45%,,,"Bonds - Corporate","Bonds","US Bonds",,"US","Active",0.35%,285,5418522,45.11,0.00,0.00,0.00,460060.74,9.28,0.00,0.00,460060.74,9.28,,,,,2.57,"U.S. fixed-income bonds corporate-bonds investment-grade"
4413,"IGD","Voya Global Equity Dividend and Premium Opportunity Fund","-","Financial","Closed-End Fund - Foreign","USA","NYSE",432.20,6.77,,,27.83,0.90,,,6.12,,0.53,9.67%,48.15%,0.81,,,,,,,-15.70%,427.40%,15.53,,,,78.87,78.87,100.00%,0.55%,0.00%,33.70%,,0.06%,0.18,0.05,,,,,,,,,,,0.00%,0.00%,0.00%,0.09%,0.07%,0.09%,0.18%,0.27%,0.18%,-0.02%,1.11%,1.11%,-0.72%,-1.44%,8.51%,1.11%,0.69,0.06,0.75%,0.95%,0.32%,0.34%,1.11%,-2.84%,4.38%,-3.86%,10.77%,-77.11%,44.59%,53.96,,3/29/2005,No,Yes,,-0.36%,0.36%,,256.42,0.59,151261,448,,5.48,5.50,5.50,5.46,5.48,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
4414,"IGE","iShares North American Natural Resources ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,1.09,2.41%,,,,,,,,,,,,,,,,,,,,,,,0.87,0.11,,,,,,,,,,,-0.06%,-0.06%,-0.09%,-0.06%,-0.02%,-0.04%,-0.20%,-0.27%,-0.35%,-0.66%,1.03%,-1.47%,-2.45%,2.65%,14.40%,5.22%,1.14,0.63,1.21%,1.25%,-0.13%,1.25%,0.72%,-4.77%,8.36%,-6.63%,14.93%,-13.07%,290.32%,51.76,,10/26/2001,Yes,Yes,,-0.84%,0.40%,,121.91,0.45,54350,262,,45.16,45.34,45.54,44.95,44.96,-0.44%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Natural Resources","North America","Passive",0.41%,139,627338572,44.97,-0.00,-20354970.40,-3.14,95238261.20,17.90,-18178332.00,-2.82,55300124.40,9.67,16.53,10.57,13.21,4.47,6.60,"North-America equity natural-resources"
